,WA,OR,CA,NV,ID,MT,WY,UT,AZ,NM,CO
2035-02-11 00:00:00,349.94099137778517,345.9271599008508,296.5892987199919,312.19926181051784,335.1312814243208,318.37471735310476,312.19926181051784,328.63080190580826,335.1312814243207,318.37471735310464,326.8721962021772
2035-02-11 01:00:00,349.94099137778517,345.9271599008508,244.98934500321408,306.023806267931,335.1312814243208,318.37471735310476,306.0238062679309,322.13032238729573,335.1312814243207,318.37471735310464,309.8524333242348
2035-02-11 02:00:00,349.94099137778517,345.9271599008508,302.4559814854495,318.3747173531047,335.1312814243208,318.37471735310476,317.3433841240024,334.0456674989499,334.0456674989499,317.34338412400245,301.47621491780234
2035-02-11 03:00:00,349.94099137778517,345.9271599008508,244.98934500321408,312.19926181051784,335.1312814243208,318.37471735310476,318.3747173531047,333.7533520265494,334.04566749895014,317.3433841240026,335.13128142432083
2035-02-11 04:00:00,349.94099137778517,345.9271599008508,290.72261595453443,306.023806267931,335.1312814243208,318.3747173531047,318.3747173531047,322.1303223872958,322.1303223872958,306.02380626793104,335.1312814243207
2035-02-11 05:00:00,349.94099137778517,345.9271599008508,302.4559814854495,318.3747173531047,335.1312814243208,318.37471735310476,335.1312814243208,335.1312814243207,335.1312814243207,318.37471735310464,352.76976992033764
2035-02-11 06:00:00,349.94099137778517,345.9271599008508,244.98934500321408,306.023806267931,335.1312814243208,318.37471735310476,335.1312814243208,329.89741396188134,335.1312814243207,318.37471735310464,352.76976992033764
2035-02-11 07:00:00,349.94099137778517,345.9271599008508,302.4559814854495,318.3747173531047,335.1312814243208,318.37471735310476,335.1312814243204,335.1312814243207,335.1312814243207,335.1312814243204,352.76976992033724
2035-02-11 08:00:00,349.94099137778517,345.9271599008508,296.5892987199919,312.19926181051784,335.1312814243208,318.37471735310476,335.1312814243206,330.5725747994546,335.1312814243207,318.37471735310464,352.76976992033747
2035-02-11 09:00:00,349.94099137778517,345.9271599008508,290.72261595453443,306.023806267931,335.1312814243208,318.37471735310476,335.1312814243206,334.8805515970835,335.1312814243207,318.37471735310464,352.76976992033747
2035-02-11 10:00:00,349.94099137778517,345.9271599008508,302.4559814854495,318.3747173531047,335.1312814243208,318.37471735310476,335.1312814243208,335.1312814243207,335.1312814243207,318.37471735310464,352.76976992033764
2035-02-11 11:00:00,349.94099137778517,345.9271599008508,296.5892987199919,312.19926181051784,335.1312814243208,318.37471735310476,335.1312814243208,331.92499045625186,335.1312814243207,318.37471735310464,352.76976992033764
2035-02-11 12:00:00,349.94099137778517,345.9271599008508,302.4559814854495,318.3747173531047,335.1312814243208,318.37471735310476,335.1312814243208,335.1312814243207,335.1312814243207,318.37471735310464,352.76976992033764
2035-02-11 13:00:00,349.94099137778517,345.9271599008508,296.5892987199919,312.19926181051784,335.1312814243208,318.37471735310476,335.1312814243199,330.5725747994546,335.1312814243207,335.1312814243199,352.7697699203368
2035-02-11 14:00:00,349.94099137778517,345.9271599008508,296.5892987199919,312.19926181051784,335.1312814243208,318.37471735310476,335.1312814243208,330.5725747994546,335.1312814243207,326.438586201562,352.76976992033764
2035-02-11 15:00:00,349.94099137778517,345.9271599008508,296.5892987199919,312.19926181051784,335.1312814243208,318.3747173531047,333.93741155620773,330.5725747994547,330.5725747994547,314.043946059482,351.51306479600817
2035-02-11 16:00:00,349.94099137778517,345.9271599008508,240.23733196319344,312.19926181051784,335.1312814243208,318.37471735310476,333.93741155620773,329.6400359546508,296.5892987199919,281.75983378399235,351.51306479600817
2035-02-11 17:00:00,349.94099137778517,345.9271599008508,296.5892987199919,312.1992618105178,335.1312814243208,318.37471735310476,332.0546121828497,329.6400359546508,296.58929871999186,281.7598337839923,349.5311707187892
2035-02-11 18:00:00,349.94099137778517,345.9271599008508,296.589298719992,312.1992618105179,335.1312814243208,318.3747173531047,312.1992618105179,328.6308019058083,296.589298719992,281.7598337839924,330.6171238156202
2035-02-11 19:00:00,349.94099137778517,345.9271599008508,296.5892987199919,312.19926181051784,335.1312814243208,318.3747173531047,310.92160891593676,327.2859041220387,296.5892987199919,281.75983378399235,332.4540258401506
2035-02-11 20:00:00,349.94099137778517,345.9271599008508,296.5892987199919,312.19926181051784,328.6308019058083,312.1992618105179,296.58929871999203,312.1992618105179,296.5892987199919,281.75983378399235,330.6171238156202
2035-02-11 21:00:00,349.94099137778517,345.9271599008508,113.50961330422706,119.48380347813375,125.77242471382499,119.48380347813374,119.48380347813374,125.77242471382498,113.50961330422707,5e-324,327.2143035376614
2035-02-11 22:00:00,349.94099137778517,345.9271599008508,5e-324,119.48380347813375,125.77242471382498,113.50961330422705,119.48380347813374,125.77242471382499,113.50961330422707,5e-324,284.4564520397306
2035-02-11 23:00:00,349.94099137778517,345.9271599008508,5e-324,312.19926181051784,335.1312814243208,318.3747173531047,318.3747173531047,335.1312814243207,113.50961330422707,5e-324,335.1312814243207
2035-02-12 00:00:00,349.94099137778517,345.9271599008508,5e-324,312.19926181051784,335.1312814243208,332.4439418088959,318.3747173531047,330.5725747994546,113.50961330422707,5e-324,335.13128142432083
2035-02-12 01:00:00,349.94099137778517,345.9271599008508,5e-324,130.07689588583807,335.1312814243208,332.4439418088959,335.1312814243206,329.6400359546508,113.50961330422707,5e-324,352.76976992033747
2035-02-12 02:00:00,349.94099137778517,345.9271599008508,5e-324,119.48380347813375,335.1312814243208,332.4439418088959,331.5496718199825,327.2859041220387,113.50961330422707,5e-324,348.99965454735
2035-02-12 03:00:00,349.94099137778517,345.9271599008508,5e-324,5e-324,335.1312814243208,332.4439418088959,335.1312814243206,327.2859041220387,5e-324,5e-324,352.76976992033747
2035-02-12 04:00:00,349.94099137778517,345.9271599008508,5e-324,238.9676069562675,335.1312814243208,332.4439418088959,335.1312814243206,327.2859041220387,227.01922660845415,5e-324,352.76976992033747
2035-02-12 05:00:00,349.94099137778517,345.9271599008508,5e-324,5e-324,335.1312814243208,332.4439418088959,333.93741155620773,325.94100633826906,5e-324,5e-324,351.51306479600817
2035-02-12 06:00:00,349.94099137778517,345.9271599008508,5e-324,312.19926181051784,335.1312814243208,318.3747173531047,333.93741155620785,328.63080190580826,227.01922660845415,5e-324,348.65208844472204
2035-02-12 07:00:00,349.94099137778517,345.9271599008508,5e-324,119.48380347813375,335.1312814243208,318.37471735310476,333.93741155620773,328.70749710984694,113.50961330422707,5e-324,317.24054097839735
2035-02-12 08:00:00,349.94099137778517,345.9271599008508,5e-324,312.19926181051784,335.1312814243208,318.37471735310476,333.93741155620773,330.5725747994546,5e-324,5e-324,333.91924063095246
2035-02-12 09:00:00,349.94099137778517,345.9271599008508,5e-324,312.19926181051784,335.1312814243208,318.3747173531047,335.1312814243206,329.6400359546508,209.4128672083828,5e-324,352.76976992033747
2035-02-12 10:00:00,349.94099137778517,345.9271599008508,5e-324,138.01681337294573,335.1312814243208,318.37471735310436,335.1312814243204,329.6400359546508,131.11597270429843,5e-324,352.76976992033724
2035-02-12 11:00:00,349.94099137778517,345.9271599008508,5e-324,119.48380347813372,335.1312814243208,318.37471735310476,335.1312814243208,329.6400359546508,113.50961330422705,5e-324,352.76976992033764
2035-02-12 12:00:00,349.94099137778517,345.9271599008508,5e-324,5e-324,335.1312814243208,318.37471735310476,335.1312814243208,329.6400359546508,5e-324,5e-324,352.76976992033764
2035-02-12 13:00:00,349.94099137778517,345.9271599008508,5e-324,5e-324,335.1312814243208,318.3747173531047,335.1312814243206,329.6400359546508,5e-324,5e-324,352.76976992033747
2035-02-12 14:00:00,349.94099137778517,345.9271599008508,5e-324,5e-324,335.1312814243208,318.37471735310476,333.93741155620773,327.2859041220387,5e-324,5e-324,351.51306479600817
2035-02-12 15:00:00,349.94099137778517,345.9271599008508,5e-324,5e-324,335.1312814243208,318.3747173531047,333.93741155620773,327.2859041220387,5e-324,5e-324,351.51306479600817
2035-02-12 16:00:00,349.94099137778517,345.9271599008508,5e-324,5e-324,335.1312814243208,318.3747173531047,332.7435416880945,316.1063646036898,5e-324,5e-324,348.65208844472204
2035-02-12 17:00:00,349.94099137778517,345.9271599008508,302.45598148544946,318.3747173531047,335.1312814243207,318.37471735310476,335.1312814243208,335.1312814243207,61.627087511972945,58.545733136374295,352.76976992033764
2035-02-12 18:00:00,349.94099137778517,345.9271599008508,312.19926181051784,328.63080190580826,335.1312814243208,318.37471735310476,335.1312814243208,345.9271599008507,296.5892987199919,281.7598337839923,352.7697699203377
2035-02-12 19:00:00,349.94099137778517,345.9271599008508,312.19926181051784,328.63080190580826,335.1312814243208,318.37471735310476,335.1312814243206,345.9271599008507,328.63080190580826,312.1992618105178,352.76976992033747
2035-02-12 20:00:00,349.94099137778517,345.9271599008508,312.19926181051784,328.63080190580826,335.1312814243208,318.37471735310476,335.1312814243206,345.92715990085077,334.7393316002706,318.00236502025706,352.76976992033747
2035-02-12 21:00:00,349.94099137778517,345.9271599008508,297.5001324490725,313.15803415691846,335.1312814243208,318.37471735310476,335.1312814243208,329.640035954651,113.5096133042271,5e-324,352.76976992033764
2035-02-12 22:00:00,349.94099137778517,345.9271599008508,296.5892987199919,312.19926181051784,335.1312814243208,318.3747173531047,333.93741155620773,329.6400359546508,281.7598337839923,5e-324,351.51306479600817
2035-02-12 23:00:00,349.94099137778517,345.9271599008508,296.5892987199919,312.19926181051784,328.63080190580826,312.19926181051784,328.63080190580826,329.6400359546508,113.50961330422707,5e-324,332.4540258401506
2035-02-13 00:00:00,349.94099137778517,345.9271599008508,296.5892987199919,312.19926181051784,328.63080190580826,298.3819542435972,314.08626762483914,328.63080190580826,113.50961330422707,5e-324,330.6171238156202
2035-02-13 01:00:00,349.94099137778517,332.44394180889594,252.88140206651946,266.1909495437047,280.2009995196891,252.8814020665194,266.1909495437047,280.2009995196891,5e-324,5e-324,280.2009995196891
2035-02-13 02:00:00,349.94099137778517,332.44394180889594,252.88140206651946,266.1909495437047,252.88140206651943,228.22546536503376,240.23733196319347,252.88140206651943,227.01922660845415,5e-324,252.8814020665194
2035-02-13 03:00:00,349.94099137778517,345.9271599008507,312.19926181051784,328.63080190580826,312.1992618105178,5e-324,5e-324,312.1992618105178,5e-324,5e-324,5e-324
2035-02-13 04:00:00,349.94099137778517,332.44394180889594,312.1992618104845,312.19926181051784,296.5892987199919,5e-324,5e-324,296.5892987199919,5e-324,5e-324,5e-324
2035-02-13 05:00:00,349.94099137778517,345.9271599008508,312.19926181051784,312.19926181051784,296.5892987199919,5e-324,5e-324,296.5892987199919,5e-324,5e-324,5e-324
2035-02-13 06:00:00,349.94099137778517,345.9271599008508,312.19926181051784,312.19926181051784,328.63080190580826,5e-324,5e-324,296.5892987199919,296.5892987199919,5e-324,5e-324
2035-02-13 07:00:00,349.94099137778517,345.9271599008509,328.6308019058083,312.19926181051795,328.63080190580837,258.22223536317273,271.8128793296555,296.5892987199921,296.58929871999214,281.7598337839925,286.1188203470058
2035-02-13 08:00:00,349.94099137778517,363.0123626788036,363.0123626788036,344.8617445448634,335.1312814243208,295.67583822915225,311.2377244517392,327.61865731762026,327.6186573176202,311.2377244517392,327.61865731762026
2035-02-13 09:00:00,349.94099137778517,368.3589382924054,381.9219426250033,362.82584549375315,335.1312814243208,311.07780928020657,327.4503255581122,344.6845532190655,335.1312814243207,318.37471735310464,344.6845532190655
2035-02-13 10:00:00,349.94099137778517,365.83887063924686,372.4671526519035,353.84379501930835,335.1312814243208,318.3747173531047,335.1312814243207,352.7697699203376,335.1312814243207,318.37471735310464,352.7697699203376
2035-02-13 11:00:00,349.94099137778517,345.9271599008508,312.19926181051784,328.63080190580826,335.1312814243208,318.37471735310476,324.79912736036874,341.8938182740723,335.1312814243207,318.3747173531047,341.8938182740724
2035-02-13 12:00:00,349.94099137778517,345.9271599008508,301.4762149178025,317.3433841240027,334.04566749895025,317.34338412400274,317.3433841240027,334.0456674989502,334.0456674989502,351.6270184199476,334.0456674989502
2035-02-13 13:00:00,349.94099137778517,345.9271599008508,300.4964483501554,316.31205089490044,328.63080190580826,300.4964483501554,316.31205089490044,332.9600535735794,332.96005357357944,350.4842669195573,332.9600535735794
2035-02-13 14:00:00,349.94099137778517,345.9271599008508,302.4559814854494,318.37471735310464,335.13128142432066,318.37471735310464,318.37471735310464,335.13128142432066,335.1312814243207,352.7697699203376,335.13128142432066
2035-02-13 15:00:00,349.94099137778517,345.9271599008508,295.37552847013995,310.9216089159368,327.28590412203874,310.9216089159368,310.9216089159368,327.2859041220387,327.28590412203874,344.5114780231986,327.2859041220387
2035-02-13 16:00:00,349.94099137778517,345.9271599008508,302.45598148544946,318.3747173531047,335.1312814243207,318.37471735310464,318.37471735310464,335.1312814243207,335.1312814243207,352.7697699203375,335.13128142432066
2035-02-13 17:00:00,349.94099137778517,345.9271599008508,312.19926181051784,328.63080190580826,335.1312814243208,318.37471735310476,321.25886116077817,338.1672222745033,335.1312814243207,352.7697699203376,338.16722227450333
2035-02-13 18:00:00,349.94099137778517,345.9271599008507,312.19926181051784,328.63080190580826,329.6400359546509,313.1580341569183,313.15803415691835,329.6400359546509,335.1312814243207,326.438586201562,343.6195644226968
2035-02-13 19:00:00,349.94099137778517,345.92715990085077,312.19926181051784,328.63080190580826,328.6308019058083,312.1992618105179,296.58929871999203,327.2859041220386,327.2859041220386,310.92160891593664,327.2859041220386
