,6008+1,6008+2,6008+3,58574+01,7307+6,56090+D190,60421+WHR1,55210+0001,55210+0002,56496+3701,58523+STL2,371+2,57703+01A,57703+01B,57703+01C,117+C4-1COMBINED,147+KY7COMBINED,8068+ST6ACOMBINED,55129+CTG1COMBINED,55306+CTG7COMBINED,10682+GT4COMBINED,55200+UN5COMBINED,55835+CTG1COMBINED,469+5COMBINED,6112+1COMBINED,57028+GTGCOMBINED,55179+CTG1COMBINED,2336+5COMBINED,2336+10COMBINED,55322+CTG1COMBINED,55077+ED01COMBINED,55112+CT01COMBINED,55748+CAG5COMBINED,10156+GEN4COMBINED,260+CT1ACOMBINED,55970+1COMBINED,404+4COMBINED,55333+CTG1COMBINED,10213+GEN7COMBINED,56102+CT1ACOMBINED,56102+ST1COMBINED,56177+GT1COMBINED,54761+GEN1COMBINED,7350+1COMBINED,55328+CTG1COMBINED,54950+CTG1COMBINED,7931+1COMBINED,56227+1COMBINED,58503+GEN1COMBINED,55977+CTG1COMBINED,55343+CTG1COMBINED,55482+G1COMBINED,55700+1STGCOMBINED,55662+CACOMBINED,7999+CT1COMBINED,54238+BIOMS1COMBINED,57696+1COMBINED,60918+00003COMBINED,50119+GENACOMBINED,56090+D182COMBINED,58130+BMB NCOMBINED,58382+GEN1COMBINED,104+1COMBINED,60441+SSPCCOMBINED,58899+GEN-2COMBINED,60016+ACOMBINED,61269+1,61270+1,61271+1,61272+1,61273+1,61274+1,61275+1,61276+1,61277+1,61278+1,61279+1,61280+1,61281+1,61282+1,61283+1,61284+1,61285+1,61286+1,61287+1,61288+1,61289+1,61290+1,61291+1,61292+1,61293+1,61294+1,61295+1,61296+1,61297+1,61298+1,61299+1,61300+1,61301+1,61302+1,61303+1,61304+1,61305+1,61306+1,61307+1,61308+1,61309+1,61310+1,61311+1,61312+1,61313+1,61314+1,61315+1,61316+1,61317+1,61318+1,61319+1,61320+1,61321+1,61322+1,61323+1,61324+1,61325+1,61326+1,61327+1,61328+1,61329+1,61330+1,61331+1,61332+1,61333+1,61334+1,61335+1,61336+1,61337+1,61338+1,61339+1,61340+1,61341+1,61342+1,61343+1,61344+1,61345+1,61346+1,61347+1,61348+1,61349+1,61350+1,61351+1,61352+1,61353+1,61354+1,61355+1,61356+1,61357+1,61358+1,61359+1,61360+1,61361+1,61362+1,61363+1,57775+WGNS,61488+1,61508+1,57192+WTG,61481+1,61529+1,59965+LTIGO,59494+WSW,61412+1,61526+1,61569+1,8902+A9,7373+1,851+3,6532+2,50179+GEN2,6459+3,6405+3,50362+GEN1,7789+3,6409+2,917+1
2050-05-02 15:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,0.7991594973572163,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.971373562815387,9.17,3.1086886873477995,5.460296959161057,0.24,0.24,0.22205234277007127,0.0,0.6010540268441069,3.2725610702792096,0.24,0.24,0.24,0.10485863427616918,0.0,2.4902244313060304,3.565546909433194,0.0,10.291053755529772,0.1767344640931642,0.0,0.0,14.613782356242949,7.025670753277423,0.40895569957825156,3.7573000000000003,0.0,0.6301453524067178,0.012,10.1472,2.060919883603836,0.0,3.5197,0.0829,0.0,20.804021486142233
2050-05-02 16:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.2164100326107872,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.0,5.945959852739103,9.17,3.0547203387107,5.626413908595081,0.24,0.24,0.22205234277007127,0.0,0.697898975326806,3.2725610702792096,0.24,0.24,0.24,0.10485863427616918,0.0,1.82267280227202,3.9500792596357654,0.0,11.753085930567401,0.3695839296383516,0.0,0.0,13.105910848865458,6.86440941680176,1.4319860962385338,0.0,0.0,0.2263638522041455,0.012,0.0,1.058159642529375,0.0,3.5197,0.0829,0.0,20.105015904218792
2050-05-02 17:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,0.86116506711911,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.971373562815387,9.17,3.194236231304413,5.449976876950756,0.24,0.24,0.22205234277007127,0.0,0.697898975326806,3.2725610702792096,0.24,0.24,0.24,0.10485863427616918,0.0,0.045412850545239955,4.3571921920863685,0.0,14.236980329479096,0.6189957347142456,0.0,0.0,12.103747315835797,7.316259143741622,5.761859227391221,0.0,0.0,0.0,0.012,10.1472,1.3850328738517659,0.2564,0.0,0.0829,0.0,16.62048954436204
2050-05-02 18:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.0870249366194968,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.21061945657630687,5.971373562815387,9.17,3.230234767272261,5.448860879375104,0.24,0.24,0.22205234277007127,0.0,0.697898975326806,3.1360446614051107,0.24,0.24,0.24,0.10485863427616918,0.0,0.07782801582715489,5.014783698079999,0.0,16.122390457982586,0.3702048941439602,0.0,0.0010323924179999999,10.788714139460279,7.351310315244541,2.3018112967263566,3.7573000000000003,0.0,0.0,0.012,0.0,0.0,0.0331097304883472,3.5197,0.0,0.0,20.14044547875745
2050-05-02 19:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023202877,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.0,5.945959852739103,9.17,2.628858186259445,5.626413908595081,0.24,0.24,0.22205234277007127,0.0,0.697898975326806,3.2725610702792096,0.24,0.24,0.24,0.10485863427616918,0.0,0.9652299856752508,5.509486813608605,0.0,16.614808018826256,0.46961895503491746,0.0,0.0014046567479999998,13.584801542366428,6.892849467872704,0.7186221626211778,0.0,0.0,0.0,0.0,10.1472,2.0420555109815655,0.2564,3.5197,0.0,0.0,21.917325975101406
2050-05-02 20:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040500000000000003,0.0,9.17,9.17,0.7723368130424575,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.945959852739103,9.17,3.175557686902035,5.626413908595081,0.24,0.24,0.22205234277007127,0.0,0.697898975326806,3.2725610702792096,0.24,0.24,0.24,0.10485863427616918,0.0,1.2971123022237545,5.46174242645702,0.0,16.827873921280617,0.6066246890394684,0.0,0.0035265652349999997,6.103908160131856,2.503367776672089,0.3729714917286638,3.7573000000000003,0.0,0.0,0.012,10.1472,2.0415474571524035,0.2564,3.5197,0.0,0.30549999999999994,22.263789670323398
2050-05-02 21:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.3124066913280146,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.0,5.971373562815387,9.17,3.0550652743810502,5.45835789632292,0.24,0.24,0.22205234277007127,0.0,0.697898975326806,3.2673088905453684,0.24,0.24,0.24,0.10485863427616918,0.0,0.6035058729766505,5.115595293989903,0.0,15.204408678537831,0.5292222587723975,0.0,0.0,10.017200954753248,3.4485529774557246,0.8494787567862416,0.0,0.0,0.0,0.0,10.1472,2.0686328398494744,0.2564,0.0,0.0829,0.0,21.25112779996702
2050-05-02 22:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023202877,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.971373562815387,9.17,2.310937770278291,5.485331509822375,0.24,0.24,0.22205234277007127,0.179878143862505,0.3919139285144695,3.2725610702792096,0.24,0.24,0.24,0.10485863427616918,0.0,0.6109001582019401,3.935708653608154,0.0,15.056614050182688,0.6929673421900908,0.0,0.0,15.634665651941273,6.264261531780233,1.105925312098606,2.6096166019551843,0.0,0.12604790523175774,0.0,10.1472,1.800597043621781,0.2564,1.9751241278188636,0.0,0.0,19.698755939654657
2050-05-02 23:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,0.753631618486198,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.971373562815387,9.17,3.063502017348127,5.448860879375104,0.24,0.24,0.22205234277007127,0.179878143862505,0.4223058145454303,3.2725610702792096,0.24,0.24,0.24,0.10485863427616918,0.0,1.0252235323432037,3.4574683563375936,0.0,15.695384615171832,0.3582871930777186,0.0,0.0,18.344092291150705,5.2007690912139175,4.144623504900412,0.0,0.0,0.31480695650231766,0.012,10.1472,2.008364432394153,0.0,0.0,0.0,0.0,11.533056865840013
2050-05-03 00:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023202877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.0,5.945959852739103,9.17,3.0613319051876653,5.626413908595081,0.24,0.24,0.22205234277007127,0.179878143862505,0.3919139285144695,3.2725610702792096,0.24,0.24,0.24,0.10485863427616918,0.0,0.7569485772633832,4.5386893834462985,0.0,15.398253355729292,0.19402927869595218,0.0,0.0,14.638048819677515,4.3951005503737095,3.1166161590186485,0.6779283474551825,0.0,0.0,0.0,10.1472,1.833112304422762,0.2564,3.5197,0.0,0.0,14.03195610358937
2050-05-03 01:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023202877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.971373562815387,9.17,2.543468585054825,5.626413908595081,0.24,0.24,0.22205234277007127,0.0,0.697898975326806,3.1271149549451636,0.24,0.24,0.24,0.10485863427616918,0.0,1.004729615130578,3.0595914083483366,0.0,14.70656450236387,0.14359474322635216,0.0,0.0,7.530100809931834,3.19721894436823,5.54809576509401,0.0,0.0,0.5011262334915756,0.012,0.0,2.0916471024755197,0.2564,1.175591285818863,0.0829,0.0,13.392613214659251
2050-05-03 02:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.1073853119513104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.0,5.971373562815387,9.17,3.237810974734275,5.480716798236829,0.24,0.24,0.22205234277007127,0.179878143862505,0.44492368447404473,3.0944723610246987,0.24,0.24,0.24,0.10485863427616918,0.0,0.7176642311386701,3.9382499294131783,0.0,14.004225485540866,0.14804105176081406,0.0,0.0,8.409272267903196,3.471404074532664,8.39072729260057,3.7573000000000003,0.6854999999999999,0.0,0.012,0.0,2.071323591581058,0.2564,3.5197,0.0,0.0,5.006890522775938
2050-05-03 03:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.0414673700963364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.0,5.971373562815387,9.17,3.270180474007741,5.626413908595081,0.24,0.24,0.22205234277007127,0.179878143862505,0.3639594776155988,3.117287174331653,0.24,0.24,0.24,0.10485863427616918,0.0,0.6350334850076322,3.368159278591842,0.0,13.874612562895939,0.027811239238060694,0.0,0.0,9.812563722064969,1.2738149420419833,8.341086966302466,0.0,0.0,0.0,0.012,0.0,2.2196548400438116,0.0,1.4334998228188627,0.0,0.30549999999999994,10.982357762450796
2050-05-03 04:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,8.438173982606912,1.4912560023202877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.0,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.971373562815387,9.17,3.091599920480471,5.626413908595081,0.24,0.24,0.22205234277007127,0.179878143862505,0.24660260697833403,3.2725610702792096,0.24,0.24,0.24,0.10485863427616918,0.0,1.8844436420414168,3.8605650641789464,0.0,17.63216385959592,8.016106000000001e-05,0.0,0.030721202811,11.96970216769813,0.7856432121394166,7.076888835464041,3.7573000000000003,0.0,0.2590589261508381,0.012,10.1472,2.316639903051872,0.0,0.0,0.0829,0.30549999999999994,13.295316293289222
