,WAOR,WAID,WAMT,ORCA,ORNV,ORID,CANV,CAUT,CAAZ,NVID,NVUT,NVAZ,IDMT,IDWY,IDUT,MTWY,WYUT,WYCO,UTAZ,UTNM,UTCO,AZNM,NMCO,ORWA,IDWA,MTWA,CAOR,NVOR,IDOR,NVCA,UTCA,AZCA,IDNV,UTNV,AZNV,MTID,WYID,UTID,WYMT,UTWY,COWY,AZUT,NMUT,COUT,NMAZ,CONM
2050-01-22 00:00:00,6.465485373680504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.870012182322682,0.7390229542801316,0.0,0.0,0.0,0.0,7.169554423335471,0.0,2.462599549592566,0.0,0.0,0.0,1.5867150872268665,0.0,4.4952988869714074,0.0,5.139410464139509,0.0,0.23448473586049234,0.0,6.7381640271748235,0.0,0.5135702897991918,0.0,0.0,0.0,1.7954588418577484,0.0,7.690328025777734,0.0
2050-01-22 01:00:00,4.558662477454413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.110444414841082,1.0458069192285109,0.0,0.0,0.0,0.0,7.169554423335471,0.0,7.723352997797628,0.0,0.0,1.6753232877629314,1.5867150872268665,0.0,0.0,0.0,5.17835379870502,1.085271465863889,0.7610818067604935,0.0,12.207096216646322,0.0,0.4686558723834029,0.0,0.0,0.0,1.7954588418577484,0.0,7.690328025777734,0.0
2050-01-22 02:00:00,4.41142567456178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9903616548410827,0.6319066109012764,0.0,0.0,0.0,0.0,7.169554423335471,0.0,8.257399584487676,0.0,0.0,1.727258677762932,1.5867150872268665,0.0,0.0,0.0,5.17835379870502,1.085271465863889,0.7610818067604935,0.0,12.74233519460395,0.0,0.44977695042024424,0.0,0.0,0.0,1.7954588418577484,0.0,7.690328025777734,0.0
2050-01-22 03:00:00,5.124389922357934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.550557157220176,0.0,1.1263259186717995,0.0,0.0,0.0,7.169554423335471,0.0,3.3461658648554944,0.0,0.0,1.0113797413404626,1.5867150872268665,0.0,3.2363381135883387,0.0,5.17835379870502,1.085271465863889,0.0,0.0,8.133052692982792,0.0,0.4494631468307704,0.0,0.731499339091856,0.0,1.7954588418577484,0.0,7.690328025777734,0.0
2050-01-22 04:00:00,7.432547373261889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.589967852268437,0.0,2.6276594513127653,0.0,0.0,0.0,7.169554423335471,0.0,4.402307340399557,0.0,0.0,0.0,0.4307856952312107,0.0,7.46506514224322,0.0,3.394818410533512,1.085271465863889,0.7610818067604935,0.0,5.696639022419641,0.0,0.43850358473266526,0.0,4.467983554608563,0.0,1.7954588418577484,0.0,7.690328025777734,0.0
2050-01-22 05:00:00,6.616904189488923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.437553130902783,0.0,1.9913575241964612,0.0,0.0,0.0,7.169554423335471,0.0,4.582476026669063,0.0,0.0,0.0,1.5867150872268665,0.0,6.927174682062153,0.0,4.224244776241374,1.085271465863889,0.0,0.0,8.050144239240566,0.0,0.5179715522332969,0.0,5.830546431404249,0.0,1.7954588418577484,0.0,7.690328025777734,0.0
2050-01-22 06:00:00,7.034654752531797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.467883241273363,0.0,2.2475356740911954,0.0,0.0,0.0,7.169554423335471,0.0,5.809917505838805,0.0,0.0,0.0,1.5867150872268665,0.0,8.363468911167327,0.0,5.17835379870502,0.1965461697160329,0.0,0.0,10.524707907286732,0.0,0.6037732809086653,0.0,6.635018651270567,0.0,1.7954588418577484,0.0,7.690328025777734,0.0
2050-01-22 07:00:00,6.73937915533688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.866055569391314,0.0,0.0,0.0,0.0,0.0,7.169554423335471,0.0,14.783337326059051,0.0,0.0,0.8757945113404633,1.5867150872268665,0.0,10.21243351982272,0.0,5.17835379870502,1.085271465863889,0.0,0.0,20.296500698307774,0.0,0.7418500924966657,0.0,6.451642527152484,0.0,1.7954588418577484,0.0,7.690328025777734,0.0
2050-01-22 08:00:00,4.34059297409629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.19383450311296,0.0,0.0,0.0,0.0,0.0,7.169554423335471,0.0,0.0,0.0,0.0,0.0,1.5867150872268665,0.0,17.0635238753734,0.0,5.17835379870502,0.024383170348772465,0.0,0.0,3.9721536557549175,0.0,0.0,0.0,6.230236029585425,0.0,1.7954588418577484,0.0,7.690328025777734,0.0
2050-01-22 09:00:00,4.480865948432601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.447021830249938,0.0,0.0,0.0,0.0,0.0,7.169554423335471,0.0,12.469298145179536,0.0,0.0,0.0,1.5867150872268665,0.0,26.685745244133503,0.0,2.683888174502271,1.085271465863889,0.7610818067604935,0.0,16.415791843232654,0.0,0.9455343259305606,0.0,5.146374344851449,1.4184646657843043,1.7954588418577484,0.0,7.690328025777734,0.0
