,WA,OR,CA,NV,ID,MT,WY,UT,AZ,NM,CO
2050-01-22 00:00:00,60.27955266351811,63.45216069844012,60.279552663518125,60.27955266351812,57.26557503034221,57.26557503034221,54.402296278825105,57.26557503034222,57.26557503034221,0.0,57.26557503034221
2050-01-22 01:00:00,62.3228930639995,65.60304533052579,60.27955266351812,62.322893063999494,59.20674841079953,59.20674841079953,56.246410990259555,59.20674841079953,57.76210519205606,0.0,59.20674841079953
2050-01-22 02:00:00,62.3228930639995,65.60304533052579,60.27955266351812,62.322893063999494,59.20674841079953,59.20674841079953,56.246410990259555,59.20674841079953,57.51384011119914,0.0,59.20674841079953
2050-01-22 03:00:00,57.51384011119913,60.54088432757803,57.51384011119913,57.51384011119912,54.638148105639175,54.638148105639175,51.906240700357216,54.638148105639175,57.51384011119914,0.0,49.310928665339354
2050-01-22 04:00:00,5e-324,5e-324,0.0,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,0.0,5e-324
2050-01-22 05:00:00,35.363132214247784,37.224349699208204,35.363132214247806,35.363132214247784,33.5949756035354,33.59497560353541,31.915226823358644,33.59497560353542,35.3631322142478,0.0,30.319465482190715
2050-01-22 06:00:00,74.41920081915818,78.33600086227177,74.41920081915816,74.41920081915816,70.69824077820026,70.69824077820026,67.16332873929025,70.69824077820026,74.41920081915816,0.0,63.80516230232573
2050-01-22 07:00:00,74.41920081915818,78.33600086227176,74.41920081915818,74.41920081915816,70.69824077820026,70.69824077820027,67.16332873929026,70.69824077820027,74.41920081915818,0.0,63.805162302325755
2050-01-22 08:00:00,74.41920081915818,78.33600086227176,74.41920081915818,74.41920081915818,70.69824077820026,70.69824077820027,67.16332873929025,70.69824077820027,74.41920081915818,0.0,63.80516230232574
2050-01-22 09:00:00,74.41920081915818,78.33600086227177,74.41920081915818,74.41920081915818,70.69824077820027,70.69824077820027,67.16332873929026,70.69824077820027,67.16332873929026,0.0,63.805162302325755
2050-01-22 10:00:00,74.41920081915818,78.33600086227177,74.41920081915818,74.41920081915818,70.69824077820026,70.69824077820027,67.16332873929026,70.69824077820027,67.16332873929026,0.0,63.805162302325755
2050-01-22 11:00:00,74.41920081915818,78.33600086227176,74.41920081915818,74.41920081915816,70.69824077820027,70.69824077820027,67.16332873929026,70.69824077820027,67.16332873929026,0.0,63.805162302325755
2050-01-22 12:00:00,74.41920081915818,78.33600086227176,74.41920081915818,74.41920081915816,70.69824077820026,70.69824077820027,67.16332873929025,70.69824077820027,67.16332873929025,0.0,63.80516230232574
2050-01-22 13:00:00,74.41920081915818,78.33600086227177,74.41920081915818,74.41920081915818,70.69824077820027,70.69824077820027,67.16332873929026,70.69824077820027,67.16332873929026,60.61490418720946,63.805162302325755
2050-01-22 14:00:00,74.41920081915818,78.33600086227176,74.41920081915818,74.41920081915816,70.69824077820026,70.69824077820027,67.16332873929026,70.69824077820027,67.16332873929026,60.61490418720946,63.805162302325755
2050-01-22 15:00:00,74.41920081915818,78.33600086227176,74.41920081915818,74.41920081915818,70.69824077820027,70.69824077820027,67.16332873929026,70.69824077820027,67.16332873929026,60.61490418720946,63.805162302325755
2050-01-22 16:00:00,74.41920081915818,78.33600086227176,74.41920081915818,74.41920081915816,70.69824077820027,70.69824077820027,67.16332873929026,70.69824077820027,70.69824077820026,67.16332873929024,70.69824077820024
2050-01-22 17:00:00,74.41920081915818,78.33600086227177,74.41920081915818,74.41920081915818,70.69824077820027,70.69824077820027,67.16332873929026,70.69824077820027,74.41920081915818,67.16332873929025,70.69824077820027
2050-01-22 18:00:00,74.41920081915818,78.33600086227176,74.41920081915818,78.33600086227177,70.69824077820027,70.69824077820027,67.16332873929026,70.69824077820027,74.41920081915818,0.0,63.805162302325755
2050-01-22 19:00:00,74.41920081915818,78.33600086227176,74.41920081915818,74.41920081915816,70.69824077820027,70.69824077820027,67.16332873929026,70.69824077820027,74.41920081915818,0.0,63.805162302325755
2050-01-22 20:00:00,74.41920081915818,78.33600086227176,74.41920081915818,74.41920081915816,70.69824077820026,70.69824077820027,67.16332873929026,70.69824077820027,74.41920081915818,60.61490418720946,63.805162302325755
2050-01-22 21:00:00,74.41920081915818,78.33600086227176,74.41920081915818,74.41920081915818,70.69824077820027,70.69824077820027,67.16332873929026,70.69824077820027,74.41920081915818,60.61490418720946,63.805162302325755
2050-01-22 22:00:00,74.41920081915818,78.33600086227177,74.41920081915818,74.41920081915818,70.69824077820027,70.69824077820027,67.16332873929026,70.69824077820027,74.41920081915818,60.61490418720946,63.805162302325755
2050-01-22 23:00:00,74.41920081915818,78.33600086227177,74.41920081915818,74.41920081915818,70.69824077820027,70.69824077820027,67.16332873929026,70.69824077820027,70.69824077820027,60.61490418720946,63.805162302325755
2050-01-23 00:00:00,74.41920081915818,78.33600086227177,74.41920081915818,74.41920081915818,70.69824077820027,70.69824077820027,67.16332873929026,70.69824077820027,70.69824077820027,60.61490418720946,63.805162302325755
2050-01-23 01:00:00,74.41920081915818,78.33600086227177,74.41920081915818,74.41920081915818,70.69824077820027,70.69824077820027,67.16332873929026,70.69824077820027,70.69824077820027,60.61490418720946,63.805162302325755
2050-01-23 02:00:00,74.41920081915818,78.33600086227177,74.41920081915818,74.41920081915818,70.69824077820027,70.69824077820027,67.16332873929026,70.69824077820027,70.69824077820027,60.61490418720946,63.805162302325755
2050-01-23 03:00:00,74.41920081915818,78.33600086227177,74.41920081915818,74.41920081915818,70.69824077820027,70.69824077820027,67.16332873929026,70.69824077820027,70.69824077820027,60.61490418720946,63.805162302325755
