,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,FuelType2,hrGroup,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol
535,Mammoth Pool,344_G_2,344,G,2,,Hydro,,WECC_SCE,California,6,Madera,39,6039,80.0,0.0,1960.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,344.0,37.220302,-119.337983,,,,,,,,,0.0,0.0,POINT (-119.337983 37.220302),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,80.0,8.16718541574033,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,344+2
536,Portal,354_G_1,354,G,1,,Hydro,,WECC_SCE,California,6,Fresno,19,6019,10.8,0.0,1956.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,354.0,37.257045,-119.158936,,,,,,,,,0.0,0.0,POINT (-119.158936 37.257045),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,10.8,1.1025700311249444,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,354+1
537,Pardee,376_G_1,376,G,1,,Hydro,,WEC_CALN,California,6,Calaveras,9,6009,8.9,0.0,1930.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,376.0,38.2569,-120.8507,,,,,,,,,0.0,0.0,POINT (-120.8507 38.2569),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,8.9,0.9085993775011116,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,376+1
538,Pardee,376_G_2,376,G,2,,Hydro,,WEC_CALN,California,6,Calaveras,9,6009,8.9,0.0,1930.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,376.0,38.2569,-120.8507,,,,,,,,,0.0,0.0,POINT (-120.8507 38.2569),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,8.9,0.9085993775011116,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,376+2
539,Pardee,376_G_3,376,G,3,,Hydro,,WEC_CALN,California,6,Calaveras,9,6009,9.9,0.0,1983.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,376.0,38.2569,-120.8507,,,,,,,,,0.0,0.0,POINT (-120.8507 38.2569),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,9.9,1.0106891951978658,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,376+3
540,Dion R Holm,380_G_1,380,G,1,,Hydro,,WEC_CALN,California,6,Tuolumne,109,6109,78.4,0.0,1960.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,380.0,37.896649,-119.9675,,,,,,,,,0.0,0.0,POINT (-119.9675 37.896649),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,78.4,8.003841707425522,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,380+1
541,Dion R Holm,380_G_2,380,G,2,,Hydro,,WEC_CALN,California,6,Tuolumne,109,6109,78.4,0.0,1960.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,380.0,37.896649,-119.9675,,,,,,,,,0.0,0.0,POINT (-119.9675 37.896649),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,78.4,8.003841707425522,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,380+2
542,Moccasin,381_G_1,381,G,1,,Hydro,,WEC_CALN,California,6,Tuolumne,109,6109,50.0,0.0,1969.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,381.0,37.809388,-120.299254,,,,,,,,,0.0,0.0,POINT (-120.299254 37.809388),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,50.0,5.1044908848377055,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,381+1
543,Moccasin,381_G_2,381,G,2,,Hydro,,WEC_CALN,California,6,Tuolumne,109,6109,50.0,0.0,1969.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,381.0,37.809388,-120.299254,,,,,,,,,0.0,0.0,POINT (-120.299254 37.809388),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,50.0,5.1044908848377055,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,381+2
544,R C Kirkwood,382_G_1,382,G,1,,Hydro,,WEC_CALN,California,6,Tuolumne,109,6109,39.5,0.0,1967.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,382.0,37.877667,-119.953233,,,,,,,,,0.0,0.0,POINT (-119.953233 37.877667),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,39.5,4.0325477990217875,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,382+1
545,R C Kirkwood,382_G_2,382,G,2,,Hydro,,WEC_CALN,California,6,Tuolumne,109,6109,39.5,0.0,1967.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,382.0,37.877667,-119.953233,,,,,,,,,0.0,0.0,POINT (-119.953233 37.877667),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,39.5,4.0325477990217875,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,382+2
546,R C Kirkwood,382_G_3,382,G,3,,Hydro,,WEC_CALN,California,6,Tuolumne,109,6109,36.5,0.0,1987.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,382.0,37.877667,-119.953233,,,,,,,,,0.0,0.0,POINT (-119.953233 37.877667),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,36.5,3.7262783459315254,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,382+3
547,Exchequer,409_G_1,409,G,1,,Hydro,,WEC_CALN,California,6,Mariposa,43,6043,94.5,0.0,1967.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,409.0,37.584345,-120.26859,,,,,,,,,0.0,0.0,POINT (-120.26859 37.584345),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,94.5,9.647487772343265,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,409+1
548,McSwain,410_G_1,410,G,1,,Hydro,,WEC_CALN,California,6,Mariposa,43,6043,9.0,0.0,1967.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,410.0,37.522065,-120.31009,,,,,,,,,0.0,0.0,POINT (-120.31009 37.522065),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,9.0,0.918808359270787,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,410+1
549,Chicago Park,412_G_2P,412,G,2P,,Hydro,,WEC_CALN,California,6,Nevada,57,6057,44.0,0.0,1965.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,412.0,39.177903,-120.890856,,,,,,,,,0.0,0.0,POINT (-120.890856 39.177903),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,44.0,4.491951978657181,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,412+2P
550,Dutch Flat 2,413_G_3P,413,G,3P,,Hydro,,WEC_CALN,California,6,Nevada,57,6057,27.3,0.0,1965.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,413.0,39.2184,-120.8352,,,,,,,,,0.0,0.0,POINT (-120.8352 39.2184),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,27.3,2.7870520231213876,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,413+3P
551,Beardsley,414_G_1,414,G,1,,Hydro,,WEC_CALN,California,6,Tuolumne,109,6109,11.0,0.0,1957.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,414.0,38.202569,-120.076983,,,,,,,,,0.0,0.0,POINT (-120.076983 38.202569),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,11.0,1.1229879946642953,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,414+1
552,Donnells,415_G_H1,415,G,H1,,Hydro,,WEC_CALN,California,6,Tuolumne,109,6109,72.0,0.0,1957.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,415.0,38.246656,-120.034072,,,,,,,,,0.0,0.0,POINT (-120.034072 38.246656),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,72.0,7.350466874166296,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,415+H1
553,Tulloch,416_G_1,416,G,1,,Hydro,,WEC_CALN,California,6,Tuolumne,109,6109,9.0,0.0,1958.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,416.0,37.876111,-120.605,,,,,,,,,0.0,0.0,POINT (-120.605 37.876111),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,9.0,0.918808359270787,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,416+1
554,Tulloch,416_G_2,416,G,2,,Hydro,,WEC_CALN,California,6,Tuolumne,109,6109,10.0,0.0,1958.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,416.0,37.876111,-120.605,,,,,,,,,0.0,0.0,POINT (-120.605 37.876111),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,10.0,1.0208981769675411,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,416+2
555,Tulloch,416_G_3,416,G,3,,Hydro,,WEC_CALN,California,6,Tuolumne,109,6109,6.8,0.0,2012.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,416.0,37.876111,-120.605,,,,,,,,,0.0,0.0,POINT (-120.605 37.876111),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,6.8,0.6942107603379281,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,416+3
556,Forbestown,417_G_1,417,G,1,,Hydro,,WEC_CALN,California,6,Butte,7,6007,36.0,0.0,1963.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,417.0,39.551012,-121.278784,,,,,,,,,0.0,0.0,POINT (-121.278784 39.551012),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,36.0,3.675233437083148,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,417+1
557,Kelly Ridge,418_G_1,418,G,1,,Hydro,,WEC_CALN,California,6,Butte,7,6007,9.0,0.0,1963.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,418.0,39.531784,-121.491247,,,,,,,,,0.0,0.0,POINT (-121.491247 39.531784),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,9.0,0.918808359270787,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,418+1
558,Woodleaf,419_G_1,419,G,1,,Hydro,,WEC_CALN,California,6,Butte,7,6007,59.0,0.0,1963.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,419.0,39.553811,-121.204077,,,,,,,,,0.0,0.0,POINT (-121.204077 39.553811),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,59.0,6.023299244108493,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,419+1
559,French Meadows,424_G_1,424,G,1,,Hydro,,WEC_CALN,California,6,Placer,61,6061,17.0,0.0,1966.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,424.0,39.077971,-120.406069,,,,,,,,,0.0,0.0,POINT (-120.406069 39.077971),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,17.0,1.7355269008448202,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,424+1
560,Middle Fork,425_G_1,425,G,1,,Hydro,,WEC_CALN,California,6,Placer,61,6061,61.0,0.0,1966.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,425.0,39.024801,-120.596383,,,,,,,,,0.0,0.0,POINT (-120.596383 39.024801),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,61.0,6.2274788795020015,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,425+1
561,Middle Fork,425_G_2,425,G,2,,Hydro,,WEC_CALN,California,6,Placer,61,6061,61.0,0.0,1966.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,425.0,39.024801,-120.596383,,,,,,,,,0.0,0.0,POINT (-120.596383 39.024801),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,61.0,6.2274788795020015,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,425+2
562,Oxbow (CA),426_G_1,426,G,1,,Hydro,,WEC_CALN,California,6,Placer,61,6061,6.0,0.0,1966.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,426.0,39.003372,-120.746651,,,,,,,,,0.0,0.0,POINT (-120.746651 39.003372),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,6.0,0.6125389061805248,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,426+1
563,Ralston,427_G_1,427,G,1,,Hydro,,WEC_CALN,California,6,Placer,61,6061,86.3,0.0,1966.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,427.0,39.000999,-120.725053,,,,,,,,,0.0,0.0,POINT (-120.725053 39.000999),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,86.3,8.81035126722988,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,427+1
564,Parker,428_G_1,428,G,1,,Hydro,,WEC_CALN,California,6,Merced,47,6047,2.7,0.0,1982.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,428.0,37.477838,-120.444492,,,,,,,,,0.0,0.0,POINT (-120.444492 37.477838),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,2.7,0.2756425077812361,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,428+1
565,Camino,430_G_H1,430,G,H1,,Hydro,,WEC_BANC,California,6,El Dorado,17,6017,78.9,0.0,1963.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,430.0,38.82881,-120.537089,,,,,,,,,0.0,0.0,POINT (-120.537089 38.82881),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,78.9,8.0548866162739,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,430+H1
566,Camino,430_G_H2,430,G,H2,,Hydro,,WEC_BANC,California,6,El Dorado,17,6017,77.0,0.0,1968.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,430.0,38.82881,-120.537089,,,,,,,,,0.0,0.0,POINT (-120.537089 38.82881),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,77.0,7.860915962650067,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,430+H2
567,Jaybird,431_G_H1,431,G,H1,,Hydro,,WEC_BANC,California,6,El Dorado,17,6017,78.1,0.0,1961.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,431.0,38.83405,-120.53176,,,,,,,,,0.0,0.0,POINT (-120.53176 38.83405),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,78.1,7.973214762116496,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,431+H1
568,Jaybird,431_G_H2,431,G,H2,,Hydro,,WEC_BANC,California,6,El Dorado,17,6017,78.1,0.0,1962.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,431.0,38.83405,-120.53176,,,,,,,,,0.0,0.0,POINT (-120.53176 38.83405),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,78.1,7.973214762116496,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,431+H2
569,Loon Lake,432_G_H1,432,G,H1,,Hydro,,WEC_BANC,California,6,El Dorado,17,6017,74.1,0.0,1971.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,432.0,38.982697,-120.324503,,,,,,,,,0.0,0.0,POINT (-120.324503 38.982697),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,74.1,7.56485549132948,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,432+H1
570,Robbs Peak,433_G_1,433,G,1,,Hydro,,WEC_BANC,California,6,El Dorado,17,6017,25.5,0.0,1965.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,433.0,38.896511,-120.378292,,,,,,,,,0.0,0.0,POINT (-120.378292 38.896511),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,25.5,2.60329035126723,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,433+1
571,White Rock/Slab Creek,435_G_H1,435,G,H1,,Hydro,,WEC_BANC,California,6,El Dorado,17,6017,108.0,0.0,1968.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,435.0,38.765336,-120.787366,,,,,,,,,0.0,0.0,POINT (-120.787366 38.765336),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,108.0,11.025700311249444,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,435+H1
572,White Rock/Slab Creek,435_G_H2,435,G,H2,,Hydro,,WEC_BANC,California,6,El Dorado,17,6017,133.0,0.0,1968.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,435.0,38.765336,-120.787366,,,,,,,,,0.0,0.0,POINT (-120.787366 38.765336),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,133.0,13.577945753668297,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,435+H2
573,White Rock/Slab Creek,435_G_H4,435,G,H4,,Hydro,,WEC_BANC,California,6,El Dorado,17,6017,0.5,0.0,1983.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,435.0,38.765336,-120.787366,,,,,,,,,0.0,0.0,POINT (-120.787366 38.765336),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,0.5,0.051044908848377056,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,435+H4
574,Edward C Hyatt,437_G_1,437,G,1,,Hydro,,WEC_CALN,California,6,Butte,7,6007,135.3,0.0,1968.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,437.0,39.542985,-121.492188,,,,,,,,,0.0,0.0,POINT (-121.492188 39.542985),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,135.3,13.812752334370833,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,437+1
575,Edward C Hyatt,437_G_3,437,G,3,,Hydro,,WEC_CALN,California,6,Butte,7,6007,135.3,0.0,1968.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,437.0,39.542985,-121.492188,,,,,,,,,0.0,0.0,POINT (-121.492188 39.542985),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,135.3,13.812752334370833,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,437+3
576,Edward C Hyatt,437_G_5,437,G,5,,Hydro,,WEC_CALN,California,6,Butte,7,6007,135.3,0.0,1968.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,437.0,39.542985,-121.492188,,,,,,,,,0.0,0.0,POINT (-121.492188 39.542985),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,135.3,13.812752334370833,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,437+5
577,Don Pedro,439_G_1,439,G,1,,Hydro,,WEC_CALN,California,6,Tuolumne,109,6109,55.0,0.0,1971.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,439.0,37.695994,-120.420152,,,,,,,,,0.0,0.0,POINT (-120.420152 37.695994),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,55.0,5.6149399733214755,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,439+1
578,Don Pedro,439_G_2,439,G,2,,Hydro,,WEC_CALN,California,6,Tuolumne,109,6109,55.0,0.0,1971.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,439.0,37.695994,-120.420152,,,,,,,,,0.0,0.0,POINT (-120.420152 37.695994),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,55.0,5.6149399733214755,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,439+2
579,Don Pedro,439_G_3,439,G,3,,Hydro,,WEC_CALN,California,6,Tuolumne,109,6109,55.0,0.0,1971.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,439.0,37.695994,-120.420152,,,,,,,,,0.0,0.0,POINT (-120.420152 37.695994),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,55.0,5.6149399733214755,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,439+3
580,Don Pedro,439_G_4,439,G,4,,Hydro,,WEC_CALN,California,6,Tuolumne,109,6109,38.2,0.0,1989.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,439.0,37.695994,-120.420152,,,,,,,,,0.0,0.0,POINT (-120.420152 37.695994),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,38.2,3.899831036016007,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,439+4
581,La Grange,440_G_1,440,G,1,,Hydro,,WEC_CALN,California,6,Stanislaus,99,6099,1.0,0.0,1924.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,440.0,37.6697,-120.4436,,,,,,,,,0.0,0.0,POINT (-120.4436 37.6697),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,1.0,0.10208981769675411,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,440+1
582,La Grange,440_G_2,440,G,2,,Hydro,,WEC_CALN,California,6,Stanislaus,99,6099,3.3,0.0,1924.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,440.0,37.6697,-120.4436,,,,,,,,,0.0,0.0,POINT (-120.4436 37.6697),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,3.3,0.3368963983992886,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,440+2
583,Folsom,441_G_1,441,G,1,,Hydro,,WEC_CALN,California,6,Sacramento,67,6067,71.7,0.0,1955.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,441.0,38.70675,-121.158443,,,,,,,,,0.0,0.0,POINT (-121.158443 38.70675),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,71.7,7.31983992885727,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,441+1
584,Folsom,441_G_2,441,G,2,,Hydro,,WEC_CALN,California,6,Sacramento,67,6067,71.7,0.0,1955.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,441.0,38.70675,-121.158443,,,,,,,,,0.0,0.0,POINT (-121.158443 38.70675),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Hydro,,0,71.7,7.31983992885727,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,441+2
