,0
WAOR,1.5222330828864
WAID,0.0
WAMT,1.381496927645875
ORCA,1.0977083516417758
ORNV,1.0744873306072722
ORID,1.2764921276115162
CANV,6.361423655158355
CAUT,0.0
CAAZ,0.3542034769521232
NVID,0.5076519322609887
NVUT,1.4029249103984174
NVAZ,0.6606868235426878
IDMT,3.539194661943145
IDWY,0.9713429973963317
IDUT,0.0
MTWY,1.3208572154748752
WYUT,3.6990695462621748
WYCO,3.9518636004354417
UTAZ,0.08152367379484327
UTNM,1.1670510609412579
UTCO,0.0
AZNM,5.421678209880394
NMCO,2.3676158805985166
ORWA,1.5222330828864
IDWA,0.0
MTWA,1.381496927645875
CAOR,1.0977083516417758
NVOR,1.0744873306072722
IDOR,1.2764921276115162
NVCA,6.361423655158355
UTCA,0.0
AZCA,0.3542034769521232
IDNV,0.5076519322609887
UTNV,1.4029249103984174
AZNV,0.6606868235426878
MTID,3.539194661943145
WYID,0.9713429973963317
UTID,0.0
WYMT,1.3208572154748752
UTWY,3.6990695462621748
COWY,3.9518636004354417
AZUT,0.08152367379484327
NMUT,1.1670510609412579
COUT,0.0
NMAZ,5.421678209880394
CONM,2.3676158805985166
