,WA,OR,CA,NV,ID,MT,WY,UT,AZ,NM,CO
2035-01-01 00:00:00,12949.3563415,6383.28606255,27038.81992065,4353.643618,3192.6760560000002,2026.1069388100002,2529.69405225,3776.920249,8645.365156999998,2075.5644895,7410.0268225
2035-01-01 01:00:00,12590.38797,6178.3917751,25785.688773,4281.1039165,3005.206595,1958.7822636250003,2553.71160585,3707.3516867499998,8646.227715450003,2022.128096,7256.191005500003
2035-01-01 02:00:00,12323.096311999998,6048.57311305,24850.7545977,4217.4957685,2945.36737,1941.8751708900002,2642.6796433500003,3622.1575875,8529.9928527,1981.170355,7358.999798999999
2035-01-01 03:00:00,12213.512920000001,5991.761959300001,24225.618802399997,4183.750404,2923.340258,1922.97178225,2615.91615325,3582.0877027000006,8510.9542925,1941.08066,7293.455265500001
2035-01-01 04:00:00,12326.345235499999,6046.28999675,24028.99767045,4193.926623,2923.8968430000004,1919.56404841,2593.8822816499996,3559.45760625,8561.8608484,1945.516875,7277.402248
2035-01-01 05:00:00,12698.072208,6239.43634245,24281.3734846,4235.0167265,2983.4961459999995,1947.2430940000002,2579.4607223499997,3595.0425682,8719.742338150001,1980.1190395,7291.459296000001
2035-01-01 06:00:00,13279.391305,6520.458665500001,24831.875839,4216.767495,3085.2535120000002,1998.42437765,2573.193186,3696.8652545,9006.647792,2034.529405,7415.3174500000005
2035-01-01 07:00:00,13879.123935000001,6797.6779750000005,24928.3637565,4124.444125,3195.6309950000004,2070.9968198000006,2545.0468475,3805.0868515,9161.868538499999,2056.613915,7368.813250000001
2035-01-01 08:00:00,14341.766895,7043.995852000001,25694.3185915,4113.373955,3305.10933,2145.2192201000003,2591.0390624999995,3921.0033525,9235.973177500002,2078.9713850000003,7470.730275
2035-01-01 09:00:00,14638.399999999998,7211.9890685,26411.3799075,4140.360050000001,3340.2384349999998,2219.95503285,2607.0338145,3999.1719745,9076.4998535,2101.847625,7520.371175
2035-01-01 10:00:00,14604.568135,7209.941742499999,27063.704212,4158.4484,3309.514525,2241.6103785500004,2620.3213265,4055.19502,8961.2188275,2103.417875,7530.964674999999
2035-01-01 11:00:00,14382.819750000002,7137.9155765,27285.773515999997,4138.5739300000005,3263.14902,2229.42233345,2588.0026445000003,4005.69625,8880.090459000001,2095.78914,7516.747615
2035-01-01 12:00:00,14188.901394999999,7045.9907235,27294.245452500003,4102.967525,3200.9762499999997,2197.8265689,2589.2435845000005,3984.406598,8763.2544335,2057.20273,7538.33267
2035-01-01 13:00:00,13917.728675,6942.100643000002,27213.5810045,4061.1667,3133.40569,2162.51170895,2587.1236655000002,3934.040673,8599.978652,2032.198235,7505.242365
2035-01-01 14:00:00,13661.612480000002,6854.2815635000015,27150.8056985,4027.40924,3072.4804,2130.8856559999995,2590.9370394999996,3852.5587445,8520.913267,2006.63477,7520.898285
2035-01-01 15:00:00,13712.34562,6864.0579375,27370.8566275,4066.73455,3062.527015,2116.4512954499996,2560.031684,3811.0615565,8470.5623725,2000.46833,7549.918625
2035-01-01 16:00:00,14664.021060000001,7320.3097554999995,28511.9346095,4324.162715,3160.288675,2155.32435765,2609.6116730000003,3870.8804625000002,8632.9153195,2074.850365,7868.924274999999
2035-01-01 17:00:00,15683.568816500001,7875.1059829999995,32580.941884,4765.72332,3444.23358,2302.967995565,2731.9153145,4167.3550455,9235.44669065,2374.3804200000004,8629.567365
2035-01-01 18:00:00,15605.286429999996,7868.4044955,33429.5582855,4780.1666000000005,3570.340204,2385.8744475549993,2826.37280075,4391.825486500001,9962.319901449999,2517.67533,8788.492475
