,WA,OR,CA,NV,ID,MT,WY,UT,AZ,NM,CO
2035-02-11 00:00:00,343.5351294507791,339.3905959675168,290.98501221764974,306.3000128606839,323.6746919167619,307.4909573209238,301.106453438025,316.9541615137105,322.42106616914106,306.300012860684,310.69882509460706
2035-02-11 01:00:00,343.5351294507791,339.3905959675168,235.69785989629628,292.162850430303,323.6746919167619,307.4909573209238,292.162850430303,307.5398425582137,322.42106616914106,306.300012860684,290.98501221764974
2035-02-11 02:00:00,343.5351294507791,339.3905959675168,290.98501221764974,306.3000128606839,323.6746919167619,307.4909573209238,298.9036523353479,314.63542351089256,314.63542351089256,298.90365233534794,283.95846971858055
2035-02-11 03:00:00,343.5351294507791,339.3905959675168,235.69785989629628,306.3000128606839,323.6746919167619,307.4909573209238,307.4909573209238,322.42106616914094,322.421066169141,306.3000128606839,323.6746919167619
2035-02-11 04:00:00,343.5351294507791,339.3905959675168,276.1035481548975,290.63531384726053,323.6746919167619,307.4909573209238,303.88561646249923,305.9319093129058,305.7045183169249,290.4192924010787,319.87959627631494
2035-02-11 05:00:00,343.5351294507791,339.3905959675168,290.9850122176498,306.300012860684,323.6746919167619,307.49095732092377,307.49095732092377,322.421066169141,322.42106616914106,306.300012860684,323.67469191676184
2035-02-11 06:00:00,343.5351294507791,339.3905959675168,235.69785989629628,306.3000128606839,323.6746919167619,307.4909573209238,323.6746919167619,322.42106616914094,322.42106616914106,306.300012860684,340.7102020176441
2035-02-11 07:00:00,343.5351294507791,339.3905959675168,290.98501221764974,306.3000128606839,323.6746919167619,307.4909573209238,323.6746919167619,322.42106616914094,322.42106616914106,323.67469191676184,340.71020201764406
2035-02-11 08:00:00,343.5351294507791,339.3905959675168,290.98501221764974,306.3000128606839,323.6746919167619,307.4909573209238,323.6746919167619,322.42106616914094,322.42106616914106,306.300012860684,340.71020201764406
2035-02-11 09:00:00,343.5351294507791,339.3905959675168,290.9850122176498,306.300012860684,323.6746919167619,307.4909573209238,323.6746919167619,322.421066169141,322.42106616914106,306.300012860684,340.71020201764406
2035-02-11 10:00:00,343.5351294507791,339.3905959675168,290.9850122176497,306.3000128606839,323.6746919167619,307.4909573209238,323.6746919167619,322.421066169141,322.42106616914106,306.300012860684,340.7102020176441
2035-02-11 11:00:00,343.5351294507791,339.3905959675168,290.98501221764974,306.3000128606839,323.6746919167619,307.4909573209238,323.6746919167619,322.42106616914094,322.42106616914106,306.300012860684,340.7102020176441
2035-02-11 12:00:00,343.5351294507791,339.3905959675168,290.98501221764974,306.3000128606839,323.6746919167619,307.4909573209238,322.7260057549932,322.421066169141,322.42106616914106,306.3000128606839,339.711585005256
2035-02-11 13:00:00,343.5351294507791,339.3905959675168,290.98501221764974,306.3000128606839,323.6746919167619,307.4909573209238,322.7260057549932,322.42106616914094,322.42106616914106,322.7260057549932,339.711585005256
2035-02-11 14:00:00,343.5351294507791,339.3905959675168,290.98501221764974,306.3000128606839,323.6746919167619,307.4909573209238,317.86682910976936,322.42106616914094,322.42106616914106,309.7159660059017,334.5966622208099
2035-02-11 15:00:00,343.5351294507791,339.3905959675168,290.98501221764974,306.3000128606839,323.6746919167619,307.4909573209238,316.7473754064642,322.4210661691409,322.42106616914094,306.30001286068386,333.41828990154124
2035-02-11 16:00:00,343.5351294507791,339.3905959675168,235.69785989629628,295.5332513828254,323.6746919167619,307.49095732092377,316.7473754064606,311.08763303455305,280.7565888136842,266.71875937299995,333.41828990153743
