,AZ,CA,CO,ID,MT,NM,NV,OR,UT,WA,WY
2050-01-01 00:00:00,0.0,13.777055663299999,1304.98907839683,6119.977419344508,1793.6256576970036,5376.8319343868325,0.0,0.0,0.0,11210.760614540539,3645.1533920043967
2050-01-01 01:00:00,0.0,2885.8223949912467,1176.062144002145,6371.307789622325,1722.52611644115,3392.2360918786467,0.0,0.0,0.0,7703.530296573426,3766.1528839596076
2050-01-01 02:00:00,0.0,10479.419257127773,1249.2286616142192,6398.610467024795,1319.9401141030437,3168.757755092683,0.0,6.963375752999999,0.0,7216.811958277458,3719.101644492899
2050-01-01 03:00:00,0.0,6142.758743806438,1007.7870887607796,6398.638511032084,913.6281924679716,4660.089773196688,0.0,28.559024651999998,0.0,8171.797983756402,3053.336646025232
2050-01-01 04:00:00,0.0,14202.066883664687,722.8779837153824,6386.970982356634,1370.1109029567076,7534.289165030299,0.0,47.391263931,0.0,8458.054122182355,2940.303244249593
2050-01-01 05:00:00,0.0,20751.906569000672,1018.5783804345002,6363.608088447263,916.0399315867702,12814.871488859606,0.0,51.233142447000006,0.0,11798.27059149758,2782.1216243119143
2050-01-01 06:00:00,0.0,20222.250930248563,1159.733478083063,6297.252494353591,477.8367535850756,14709.856235145477,0.0,39.08668033800001,0.0,13872.035023523917,3739.787430043471
2050-01-01 07:00:00,0.0,18386.828408322344,802.6314610725655,6152.190740722569,285.2151132123627,16236.668183537535,0.0,34.259115531,0.0,14613.25435048211,3640.2954626482338
2050-01-01 08:00:00,0.0,19864.752256272168,824.3302902742817,5823.259467492773,330.9362344066475,16775.08892007253,0.0,26.105265471,0.0,14959.492741740469,3243.5565524697126
2050-01-01 09:00:00,0.0,20283.06420465206,317.76402277612937,2704.5829869330755,311.17511883769527,16387.02865993604,0.0,20.795640564,0.0,15440.145457522513,1927.5985416542226
2050-01-01 10:00:00,0.0,14896.63606177477,576.8924838153179,1264.1428052671447,147.77397695521526,14444.493093665631,0.0,11.596326258,0.0,16381.361286494299,1334.3745833734508
2050-01-01 11:00:00,0.0,11757.785872137836,614.0976214656391,704.9942117383541,89.44588758559999,10308.816180070291,0.0,1.9831971090000002,0.0,14479.400739501802,1509.2708723170895
2050-01-01 12:00:00,0.0,8234.842452985382,483.0346850377913,587.620721401809,110.548592061,6465.193518829149,0.0,0.717130221,0.0,14405.901503663685,1693.1215063699642
2050-01-01 13:00:00,0.0,6318.146415953364,322.87529089746806,344.3965060058,90.7924633748,4059.6861414418704,0.0,1.049538969,0.0,12612.2773863918,1418.4027874334479
2050-01-01 14:00:00,0.0,5284.827092726597,277.5979739317776,314.13268876515457,77.7531263932,5497.489478731156,0.0,0.395069337,0.0,13159.123432869084,1406.9979169693077
2050-01-01 15:00:00,0.0,4527.499316316545,232.75925655882926,413.4294115340092,72.3385143222,3054.608853696574,0.0,0.0,0.0,17699.077501516887,1340.9565816408503
2050-01-01 16:00:00,0.0,4255.569575687127,194.70560497582963,526.7095524668542,84.7482498254,4609.779764615211,0.0,0.0,0.0,18389.04592965837,1254.1023525646517
2050-01-01 17:00:00,0.0,2699.1042085148542,188.09990993473838,825.5532400711274,89.8631800512,2637.6971853392943,0.0,2.3499156,0.0,18391.296715315653,1093.8681325395028
2050-01-01 18:00:00,0.0,64.6062206082,386.48966021760043,1018.6091312960494,102.912459911,894.8327128889822,0.0,13.829072835,0.0,17858.059028790634,484.48910600005604
2050-01-01 19:00:00,0.0,70.5322283747,448.0776962132936,1250.1125881857847,488.8391175284502,1.2708369899999998,0.0,38.718182163,0.0,18492.944649088473,643.9747441029882
2050-01-01 20:00:00,0.0,65.2594691239,295.0316869955234,1923.409065699272,489.50074046993893,649.3976662682231,0.0,42.637216353,0.0,18455.66826002824,245.7619950589455
2050-01-01 21:00:00,0.0,59.4325275372,329.6859046696017,2801.9169288399685,367.4652353311676,195.331631718162,0.0,40.284875037,0.0,17791.32207357698,323.90019964595
2050-01-01 22:00:00,0.0,54.4491198499,203.06889290797488,3885.340378638933,245.9620878339688,0.0,0.0,49.807003974,0.0,16268.21768290544,271.71531361056844
2050-01-01 23:00:00,0.0,53.528971607399995,153.7476864540696,4689.154096341553,156.0744181314,0.76579056,0.0,48.299031126,0.0,14558.254188167955,419.36619967073074
2050-01-02 00:00:00,0.0,35.675810909000006,70.20364685067936,5548.907018668693,165.84206062799998,2.55617613,0.0,42.062827857,0.0,13457.684599784745,1094.8534033663184
2050-01-02 01:00:00,0.0,25.1579298552,155.35371875012424,6074.740353415192,192.56372010955292,928.7129355202336,0.0,26.849749755,0.0,14032.072159167361,1478.943085113196
2050-01-02 02:00:00,0.0,19.6066222081,170.3978800836401,6199.299164050085,190.95627662779467,1063.2208730454608,0.0,18.29977488,0.0,16152.59990807786,1865.6388008676088
2050-01-02 03:00:00,0.0,14.9707659477,190.07100570502,6303.134382976154,185.5353614155095,293.4851373548084,0.0,16.141629906,0.0,16684.54228457338,1950.853967810495
2050-01-02 04:00:00,0.0,13.7719500627,155.35371875012424,6233.106038121805,173.88827196339997,0.0,0.0,14.271643971000001,0.0,15580.861295365476,1700.3017304927926
2050-01-02 05:00:00,0.0,15.079740867200002,261.7473181363784,6311.900693789554,157.3087991782,0.0,0.0,9.714322812,0.0,13460.930180539306,2027.7742803532333
2050-01-02 06:00:00,0.0,24.2144344182,588.7812771543616,6392.838994958056,152.5057435898,0.0,0.0,6.1408160249999995,0.0,11513.423987146183,2095.6234262750418
2050-01-02 07:00:00,0.0,6.4014098934,1130.708575657652,6384.127988463689,134.87616856300002,0.0,0.0,6.802575963000001,0.0,10527.670868236795,2530.0114214346877
2050-01-02 08:00:00,0.0,3.25872954,1142.3418270182854,6399.220235942744,257.42460996866674,0.0,0.0,10.387894377,0.0,7847.795924284926,2681.7856989742654
2050-01-02 09:00:00,0.0,2.574139798,455.2323874418918,6360.277005894846,292.96034058765787,0.6005076992,0.0,16.744851837,0.0,5417.4472709004285,2823.9097807747225
2050-01-02 10:00:00,0.0,2528.5722461352284,171.17607531767382,6404.158324629028,350.93576433726645,383.38913848691897,0.0,17.122518816,0.0,4541.116140803591,2768.6767060334564
