,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,FuelType2,hrGroup,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol
2085,Colstrip,6076_B_3,6076,B,3,2752.0,Coal Steam,,WECC_MT,Montana,30,Rosebud,87,30087,740.0,10728.0,1984.0,9999,tangential,dry,N,Subbituminous,Wet Scrubber,1984.0,0.95,LNC3,,,,WS,,ACI,2010.0,,0.1,0.15202,0.15202,0.15202,0.15202,0.1,0.1,0.1,0.99,,,,,,,,Subbituminous,6076.0,45.8831,-106.614,,,,,,,,,1.7546330215875177,214.3,POINT (-106.614 45.8831),19,20,20,20.9742682172,7.3768607769,p20,rto2,MT,Subbituminous,"(10724.0, 10728.0]",12,132.46,75546.46509559805,296.0,0.0,37800.0,4.47,23.29370305559089,1,0.0,1,1,False,False,False,False,6076+3
2086,Colstrip,6076_B_4,6076,B,4,2753.0,Coal Steam,,WECC_MT,Montana,30,Rosebud,87,30087,740.0,10720.0,1986.0,9999,tangential,dry,N,Subbituminous,Wet Scrubber,1986.0,0.95,LNC3,,,,WS,,ACI,2010.0,,0.1,0.15513,0.15513,0.15513,0.15513,0.1,0.1,0.1,0.99,,,,,,,,Subbituminous,6076.0,45.8831,-106.614,,,,,,,,,1.7546330215875177,214.3,POINT (-106.614 45.8831),19,20,20,20.9742682172,7.3768607769,p20,rto2,MT,Subbituminous,"(10719.999, 10724.0]",12,132.46,75546.46509559805,296.0,0.0,37800.0,4.47,23.27966599141819,1,0.0,1,1,False,False,False,False,6076+4
2112,Valencia,6515_G_GT4,6515,G,GT4,,Combustion Turbine,,WECC_AZ,Arizona,4,Santa Cruz,23,4023,19.8,13606.0,2006.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,0.8,0.1003,0.1003,0.1003,0.1003,,,,,,,,,,,,Natural Gas,6515.0,31.363472,-110.931343,,,,,,,,,3.357411782192547,117.0,POINT (-110.931343 31.363472),29,30,30,7.53109440832,2.54443112223,p30,rto3,AZ,Natural Gas,"(11543.0, 19795.0]",1,6.771600000000001,505.34459759893286,7.920000000000001,0.0,7340.0,15.45,61.13094470851179,0,0.0,1,1,False,False,False,False,6515+GT4
2160,Bonanza,7790_B_1-1,7790,B,1-1,3228.0,Coal Steam,,WECC_UT,Utah,49,Uintah,47,49047,458.0,10342.0,1986.0,9999,wall,dry,N,Bituminous,Wet Scrubber,1986.0,0.95,LNB,,,,B,,,,,0.1,0.26973,0.26973,0.1549,0.1549,0.1,0.27,0.56,0.99,,,,,,,,Bituminous,7790.0,40.0864,-109.2844,,,,,,,,,1.7546330215875177,205.7,POINT (-109.2844 40.0864),25,26,26,12.1112897395,3.65056895072,p26,rto2,UT,Bituminous,"(10205.5, 10342.0]",12,81.982,46757.13650511338,183.20000000000002,0.0,37800.0,4.47,22.616414709258105,1,0.0,1,1,False,False,False,False,7790+1-1
2182,Stoltze CoGen1,58523_G_STL2,58523,G,STL2,,Biomass,,WECC_MT,Montana,30,Flathead,29,30029,3.0,17397.0,2013.0,9999,,,N,Biomass,,,,,,,,,,,,,,0.25617,0.25617,0.25617,0.25617,,,,,,,,,,,,Biomass,58523.0,48.3877,-114.2409,,,,,,,,,0.0,91.9,POINT (-114.2409 48.3877),16,17,17,25.1067827551,11.3607225115,p17,rto1,MT,Biomass,,4,3.0,306.26945309026235,1.2000000000000002,0.0,105630.0,5.26,5.26,0,0.0,1,1,False,False,False,False,58523+STL2
2270,Columbia Generating Station,371_G_2,371,G,2,,Nuclear,,WECC_PNW,Washington,53,Benton,5,53005,1180.0,10456.0,1984.0,2064,,,N,Nuclear Fuel,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Nuclear Fuel,371.0,46.4711,-119.3339,,,,,,,,,0.6297576393370804,0.0,POINT (-119.3339 46.4711),1,2,2,34.9567996089,7.6512303745,p2,rto1,WA,Nuclear Fuel,,20,94.4,602329.9244108492,1062.0,0.0,93280.0,2.14,8.724745876908512,0,0.0,1,1,False,False,False,False,371+2
2344,Sierra Pacific Aberdeen,55882_B_BLR1,55882,B,BLR1,,Biomass,,WECC_PNW,Washington,53,Grays Harbor,27,53027,17.4,4824.0,2003.0,9999,,,Y,Biomass,,,,,SNCR,,2003.0,ESPC + C,No,,,,,0.12751,0.12751,0.12751,0.12751,,,,,,,,,,,,Biomass,55882.0,46.9728,-123.7739,,,,,,,,,0.0,91.9,POINT (-123.7739 46.9728),1,2,2,34.9567996089,7.6512303745,p2,rto1,WA,Biomass,"(4823.999, 11373.0]",4,17.4,1776.3628279235213,6.96,0.0,105630.0,5.26,5.26,0,0.0,1,1,False,False,False,False,55882+BLR1
2500,Biotech LS 0836,56932_G_BLS1,56932,G,BLS1,,Combustion Turbine,IC Engine,WECC_PNW,Washington,53,Whitman,75,53075,1.0,14397.0,2009.0,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,,1.77612,1.77612,1.77612,1.77612,,,,,,,,,,,,Distillate Fuel Oil,56932.0,46.7331,-117.1583,,,,,,,,,18.150954236340095,160.1,POINT (-117.1583 46.7331),2,3,3,15.4719630612,6.55140486056,p3,rto1,WA,Distillate Fuel Oil,"(13687.25, 14397.0]",1,0.342,25.522454424188528,0.25,0.0,7340.0,15.45,276.76928814058834,0,0.0,1,1,False,False,False,False,56932+BLS1
2634,Cheyenne Prairie Generating Station,57703_G_01A,57703,G,01A,90707.0,Combined Cycle,,WECC_WY,Wyoming,56,Laramie,21,56021,37.0,8329.0,2014.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00826,0.00826,0.00826,0.00826,,,,,,,,,,,,Natural Gas,57703.0,41.123611,-104.72,,,,,,,,,3.357411782192547,117.0,POINT (-104.72 41.123611),23,24,24,12.9113496403,8.91711648995,p24,rto5,WY,Combined Cycle,,4,23.643,3777.323254779902,14.8,0.0,13170.0,3.5999999999999996,31.563882733881726,1,0.0,1,1,False,False,False,False,57703+01A
2635,Cheyenne Prairie Generating Station,57703_G_01B,57703,G,01B,90708.0,Combined Cycle,,WECC_WY,Wyoming,56,Laramie,21,56021,37.0,8329.0,2014.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00826,0.00826,0.00826,0.00826,,,,,,,,,,,,Natural Gas,57703.0,41.123611,-104.72,,,,,,,,,3.357411782192547,117.0,POINT (-104.72 41.123611),23,24,24,12.9113496403,8.91711648995,p24,rto5,WY,Combined Cycle,,4,23.643,3777.323254779902,14.8,0.0,13170.0,3.5999999999999996,31.563882733881726,1,0.0,1,1,False,False,False,False,57703+01B
2636,Cheyenne Prairie Generating Station,57703_G_01C,57703,G,01C,,Combined Cycle,,WECC_WY,Wyoming,56,Laramie,21,56021,20.0,8329.0,2014.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00826,0.00826,0.00826,0.00826,,,,,,,,,,,,Natural Gas,57703.0,41.123611,-104.72,,,,,,,,,3.357411782192547,117.0,POINT (-104.72 41.123611),23,24,24,12.9113496403,8.91711648995,p24,rto5,WY,Combined Cycle,,4,12.780000000000001,2041.7963539350822,8.0,0.0,13170.0,3.5999999999999996,31.563882733881726,1,0.0,1,1,False,False,False,False,57703+01C
2652,Comanche (CO),470_B_3,470,B,3,89734.0,Coal Steam,,WECC_CO,Colorado,8,Pueblo,101,8101,750.0,10172.0,2010.0,9999,tangential,dry,N,Subbituminous,Dry Scrubber,2010.0,0.94,LNC3,SCR,2010.0,,B,,ACI,2010.0,,0.1,0.06626,0.06626,0.06626,0.06626,0.1,0.1,0.1,0.99,,,,,,,,Subbituminous,470.0,38.2081,-104.5747,,,,,,,,,1.7546330215875177,214.3,POINT (-104.5747 38.2081),33,34,34,20.9657436559,15.0386794386,p34,rto5,CO,Subbituminous,"(9998.999, 10172.0]",12,134.25,76567.36327256558,300.0,0.0,37800.0,4.47,22.318127095588228,1,0.0,1,1,False,False,False,False,470+3
2658,Holly,502_G_CAT,502,G,CAT,,Combustion Turbine,IC Engine,WECC_CO,Colorado,8,Prowers,99,8099,1.7,11725.0,2007.0,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,,1.77612,1.77612,1.77612,1.77612,,,,,,,,,,,,Distillate Fuel Oil,502.0,38.032717,-102.073659,,,,,,,,,18.150954236340095,160.1,POINT (-102.073659 38.032717),33,34,34,20.9657436559,15.0386794386,p34,rto5,CO,Distillate Fuel Oil,"(10744.999, 12822.0]",1,0.5814,43.388172521120495,0.425,0.0,7340.0,15.45,228.2699384210876,0,0.0,1,1,False,False,False,False,502+CAT
2673,Pueblo Airport Generating Station,56998_G_CT08,56998,G,CT08,,Combustion Turbine,,WECC_CO,Colorado,8,Pueblo,101,8101,37.0,9086.0,2016.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.011,0.011,0.011,0.011,,,,,,,,,,,,Natural Gas,56998.0,38.320833,-104.52639,,,,,,,,,3.357411782192547,117.0,POINT (-104.52639 38.320833),33,34,34,20.9657436559,15.0386794386,p34,rto5,CO,Natural Gas,"(8299.999, 10745.0]",1,12.654000000000002,944.3308136949755,14.8,0.0,7340.0,15.45,45.95544345300148,0,0.0,1,1,False,False,False,False,56998+CT08
2716,Clearwater Paper IPP Lewiston,50637_B_4PWR,50637,B,4PWR,,O/G Steam,,WECC_PNW,Idaho,16,Nez Perce,69,16069,22.5,11668.0,1981.0,9999,stoker/SPR,dry,Y,Natural Gas,,,,,,,,,,,,,0.8,0.8432,0.8432,0.8432,0.8432,,,,,,,,,,,,Natural Gas,50637.0,46.423056,-116.976389,,,,,,,,,3.357411782192547,117.0,POINT (-116.976389 46.423056),13,14,14,9.31401747845,2.38902446325,p14,rto1,ID,Natural Gas,"(11059.0, 11745.75]",7,5.197500000000001,2297.0208981769674,9.0,0.0,37800.0,4.47,43.64428067462264,1,0.0,1,1,False,False,False,False,50637+4PWR
2738,Wygen 1,55479_B_3,55479,B,3,4852.0,Coal Steam,,WECC_WY,Wyoming,56,Campbell,5,56005,85.0,11761.0,2003.0,9999,wall,dry,N,Subbituminous,Dry Scrubber,2003.0,0.933,LNBO,SCR,2003.0,,B,,ACI,2016.0,,0.2,0.12828,0.12828,0.12828,0.12828,0.1,0.1,0.1,0.9490000000000001,,,,,,,,Subbituminous,55479.0,44.2858,-105.3833,,,,,,,,,1.7546330215875177,214.3,POINT (-105.3833 44.2858),22,23,23,6.95146069159,2.93943175995,p23,rto5,WY,Subbituminous,"(11412.5, 12241.0]",6,29.749999999999996,8677.6345042241,34.0,0.0,37800.0,4.47,25.106238966890796,1,0.0,1,1,False,False,False,False,55479+3
2739,Dry Fork Station,56609_B_1,56609,B,1,90531.0,Coal Steam,,WECC_WY,Wyoming,56,Campbell,5,56005,380.0,10534.0,2011.0,9999,wall,dry,N,Subbituminous,Dry Scrubber,2011.0,0.95,LNB + OFA,SCR,2011.0,,B,,ACI,2011.0,,0.07,0.04042,0.04042,0.04042,0.04042,0.1,0.1,0.1,0.99,,,,,,,,Subbituminous,56609.0,44.388889,-105.460833,,,,,,,,,1.7546330215875177,214.3,POINT (-105.460833 44.388889),22,23,23,6.95146069159,2.93943175995,p23,rto5,WY,Subbituminous,"(10321.5, 10846.0]",12,68.02,38794.13072476656,152.0,0.0,37800.0,4.47,22.95330424940291,1,0.0,1,1,False,False,False,False,56609+1
2740,Wyodak,6101_B_BW91,6101,B,BW91,2777.0,Coal Steam,,WECC_WY,Wyoming,56,Campbell,5,56005,332.0,12028.0,1978.0,9999,wall,dry,N,Subbituminous,Dry Scrubber,1986.0,0.752,LNBO,,,,B,,ACI,2015.0,,0.16,0.22717,0.22717,0.22717,0.22717,0.1,0.1,0.1,0.802,,,,,,,,Subbituminous,6101.0,44.290128,-105.381482,,,,,,,,,1.7546330215875177,214.3,POINT (-105.381482 44.290128),22,23,23,6.95146069159,2.93943175995,p23,rto5,WY,Subbituminous,"(11412.5, 12241.0]",12,59.428,33893.819475322365,132.8,0.0,37800.0,4.47,25.57472598365466,1,0.0,1,1,False,False,False,False,6101+BW91
2741,Neil Simpson II,7504_B_2,7504,B,2,3120.0,Coal Steam,,WECC_WY,Wyoming,56,Campbell,5,56005,80.0,12241.0,1995.0,9999,wall,dry,N,Subbituminous,Dry Scrubber,1995.0,0.875,LNBO,,,,ESPC,Yes,ACI,2016.0,,0.2,0.14501,0.14501,0.14501,0.14501,0.1,0.1,0.1,0.9700000000000001,,,,,,,,Subbituminous,7504.0,44.2856,-105.3833,,,,,,,,,1.7546330215875177,214.3,POINT (-105.3833 44.2856),22,23,23,6.95146069159,2.93943175995,p23,rto5,WY,Subbituminous,"(11412.5, 12241.0]",6,28.0,8167.185415740329,32.0,0.0,37800.0,4.47,25.948462817252803,1,0.0,1,1,False,False,False,False,7504+2
2742,Springerville,8223_B_1,8223,B,1,3470.0,Coal Steam,,WECC_AZ,Arizona,4,Apache,1,4001,387.0,10376.0,1985.0,9999,tangential,dry,N,Subbituminous,Dry Scrubber,1985.0,0.89,LNC1,,,,B,,ACI,2016.0,,0.69,0.1787,0.1787,0.139,0.139,0.1,0.1,0.1,0.9400000000000001,,,,,,,,Subbituminous,8223.0,34.3186,-109.1639,,,,,,,,,1.7546330215875177,214.3,POINT (-109.1639 34.3186),28,29,29,9.30563526494,2.88315460242,p29,rto3,AZ,Subbituminous,"(10338.0, 10565.0]",12,69.273,39508.75944864384,154.8,0.0,37800.0,4.47,22.67607223199208,1,0.0,1,1,False,False,False,False,8223+1
2743,Springerville,8223_B_2,8223,B,2,3471.0,Coal Steam,,WECC_AZ,Arizona,4,Apache,1,4001,406.0,10300.0,1990.0,9999,tangential,dry,N,Subbituminous,Dry Scrubber,1990.0,0.89,LNC1,,,,B,,ACI,2016.0,,0.69,0.16029,0.16029,0.139,0.139,0.1,0.1,0.1,0.9400000000000001,,,,,,,,Subbituminous,8223.0,34.3186,-109.1639,,,,,,,,,1.7546330215875177,214.3,POINT (-109.1639 34.3186),28,29,29,9.30563526494,2.88315460242,p29,rto3,AZ,Subbituminous,"(10274.5, 10338.0]",12,72.67399999999999,41448.46598488217,162.4,0.0,37800.0,4.47,22.54272012235143,1,0.0,1,1,False,False,False,False,8223+2
2754,Yucca,120_G_GT5,120,G,GT5COMBINED,89724.0,Combustion Turbine,,WECC_AZ,Arizona,4,Yuma,27,4027,94.0,11543.0,2008.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.01117,0.01117,0.01117,0.01117,,,,,,,,,,,,Natural Gas,120.0,32.7214,-114.7106,,,,,,,,,3.357411782192547,117.0,POINT (-114.7106 32.7214),27,28,28,25.4962710756,19.9625115102,p28,rto3,AZ,Natural Gas,"(10745.0, 11543.0]",2,32.148,2399.110715873722,37.6,0.0,7340.0,15.45,54.20460420184857,0,0.0,1,1,False,False,False,False,120+GT5COMBINED
2756,Coolidge Generation Station,56948_G_1,56948,G,1COMBINED,90464.0,Combustion Turbine,,WECC_AZ,Arizona,4,Pinal,21,4021,610.8,10745.000000000004,2011.0,9999,,,N,Natural Gas,,,,H2O,SCR,,,,,,,,,0.01136,0.01136,0.01136,0.01136,,,,,,,,,,,,Natural Gas,56948.0,32.917399,-111.503327,,,,,,,,,3.357411782192547,116.99999999999999,POINT (-111.503327 32.917399),27,28,28,25.4962710756,19.9625115102,p28,rto3,AZ,Natural Gas,"(10695.999, 10745.0]",3,208.8936,15589.11516229435,244.32,0.0,7340.0,15.45,51.52538959965892,0,0.0,1,1,False,False,False,False,56948+1COMBINED
2759,West Phoenix,117_G_C4-1,117,G,C4-1COMBINED,70.0,Combined Cycle,,WECC_AZ,Arizona,4,Maricopa,13,4013,1127.0,7938.042590949424,2001.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03074,0.03074,0.03074,0.03074,,,,,,,,,,,,Natural Gas,117.0,33.4417,-112.1583,,,,,,,,,3.357411782192547,117.0,POINT (-112.1583 33.4417),27,28,28,25.4962710756,19.9625115102,p28,rto3,AZ,Combined Cycle,"(7590.0, 11404.0]",4,358.386,115055.22454424188,450.8,0.0,13170.0,3.5999999999999996,30.25127772239985,1,0.0,1,1,False,False,False,False,117+C4-1COMBINED
2760,Yuma Cogeneration Associates,54694_G_GEN1,54694,G,GEN1COMBINED,91085.0,Combined Cycle,,WECC_AZ,Arizona,4,Yuma,27,4027,52.2,7526.0,1994.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,STM,,,,,,,,,,0.09553,0.09553,0.09553,0.09553,,,,,,,,,,,,Natural Gas,54694.0,32.728822,-114.654053,,,,,,,,,3.357411782192547,117.0,POINT (-114.654053 32.728822),27,28,28,25.4962710756,19.9625115102,p28,rto3,AZ,Combined Cycle,"(7492.0, 7590.0]",4,33.3558,5329.088483770564,20.880000000000003,0.0,13170.0,3.5999999999999996,28.86788107278111,1,0.0,1,1,False,False,False,False,54694+GEN1COMBINED
2761,Kyrene,147_G_KY7,147,G,KY7COMBINED,91.0,Combined Cycle,,WECC_AZ,Arizona,4,Maricopa,13,4013,1874.3,7546.967934695619,2003.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00883,0.00883,0.00883,0.00883,,,,,,,,,,,,Natural Gas,147.0,33.3556,-111.9353,,,,,,,,,3.357411782192547,116.99999999999999,POINT (-111.9353 33.3556),27,28,28,25.4962710756,19.9625115102,p28,rto3,AZ,Combined Cycle,"(7492.0, 7590.0]",4,596.0274,191346.94530902623,749.72,0.0,13170.0,3.5999999999999996,28.938279063776427,1,0.0,1,1,False,False,False,False,147+KY7COMBINED
2762,Santan,8068_G_ST6A,8068,G,ST6ACOMBINED,10067.0,Combined Cycle,,WECC_AZ,Arizona,4,Maricopa,13,4013,277.0,7535.0,2006.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00947,0.00947,0.00947,0.00947,,,,,,,,,,,,Natural Gas,8068.0,33.3325,-111.7503,,,,,,,,,3.357411782192547,117.0,POINT (-111.7503 33.3325),27,28,28,25.4962710756,19.9625115102,p28,rto3,AZ,Combined Cycle,"(7492.0, 7590.0]",4,88.086,28278.879502000887,110.80000000000001,0.0,13170.0,3.5999999999999996,28.89809777882084,1,0.0,1,1,False,False,False,False,8068+ST6ACOMBINED
2763,Desert Basin,55129_G_CTG1,55129,G,CTG1COMBINED,3964.0,Combined Cycle,,WECC_AZ,Arizona,4,Pinal,21,4021,3284.9,7344.0806721665795,2002.5,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.01135,0.01135,0.01135,0.01135,,,,,,,,,,,,Natural Gas,55129.0,32.9042,-111.7889,,,,,,,,,3.357411782192547,116.99999999999999,POINT (-111.7889 32.9042),27,28,28,25.4962710756,19.9625115102,p28,rto3,AZ,Combined Cycle,"(7203.999, 7463.0]",4,1044.5982000000001,335354.8421520676,1313.96,0.0,13170.0,3.5999999999999996,28.257102978104633,1,0.0,1,1,False,False,False,False,55129+CTG1COMBINED
2764,Gila River Power Station,55306_G_CTG7,55306,G,CTG7COMBINED,8520.0,Combined Cycle,,WECC_AZ,Arizona,4,Maricopa,13,4013,2639.0,7474.809776430466,2003.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01048,0.01048,0.01048,0.01048,,,,,,,,,,,,Natural Gas,55306.0,32.975,-112.6944,,,,,,,,,3.357411782192547,116.99999999999997,POINT (-112.6944 32.975),27,28,28,25.4962710756,19.9625115102,p28,rto3,AZ,Combined Cycle,"(7463.0, 7492.0]",4,839.202,269415.0289017341,1055.6000000000001,0.0,13170.0,3.5999999999999996,28.696014413035684,1,0.0,1,1,False,False,False,False,55306+CTG7COMBINED
2765,Coronado,6177_B_U1B,6177,B,U1BCOMBINED,2823.0,Coal Steam,,WECC_AZ,Arizona,4,Apache,1,4001,759.0,10676.316205533598,1979.5,9999,wall,dry,N,Subbituminous,Wet Scrubber,1979.0,0.95,LNBO,SCR,2017.0,,ESPH,No,ACI,2013.0,,0.8,0.29444,0.05,0.29444,0.05,0.1,0.1,0.1,0.99,,,,,,,Yes,Subbituminous,6177.0,34.5789,-109.2708,,,,,,,,,1.7546330215875177,214.3,POINT (-109.2708 34.5789),28,29,29,9.30563526494,2.88315460242,p29,rto3,AZ,Subbituminous,"(10565.0, 10724.0]",12,135.861,77486.17163183638,303.6,0.0,37800.0,4.47,23.2030169631392,1,0.0,1,1,False,False,False,False,6177+U1BCOMBINED
2766,Springerville,8223_B_3,8223,B,3COMBINED,89514.0,Coal Steam,,WECC_AZ,Arizona,4,Apache,1,4001,832.0,10211.870192307691,2007.5,9999,wall,dry,N,Subbituminous,Dry Scrubber,2006.0,0.847,LNC3,SCR,2006.0,,B,,ACI,2016.0,,0.69,0.07711,0.07711,0.07711,0.07711,0.1,0.1,0.1,0.897,,,,,,,,Subbituminous,8223.0,34.3186,-109.1639,,,,,,,,,1.7546330215875177,214.3,POINT (-109.1639 34.3186),28,29,29,9.30563526494,2.88315460242,p29,rto3,AZ,Subbituminous,"(10157.999, 10274.5]",12,148.928,84938.72832369943,332.8,0.0,37800.0,4.47,22.388084651588347,1,0.0,1,1,False,False,False,False,8223+3COMBINED
2773,Plains End II LLC,56516_G_2G01,56516,G,2G01COMBINED,,Combustion Turbine,IC Engine,WECC_CO,Colorado,8,Jefferson,59,8059,296.20000000000005,10744.999999999998,2008.0,9999,,,N,Natural Gas,,,,,,,,,,,,,,0.79266,0.79266,0.79266,0.79266,,,,,,,,,,,,Natural Gas,56516.0,39.8586,-105.2256,,,,,,,,,3.357411782192547,116.99999999999999,POINT (-105.2256 39.8586),32,33,33,20.7799157782,13.0007552137,p33,rto5,CO,Natural Gas,"(8299.999, 10745.0]",3,101.30040000000002,7559.751000444643,118.48000000000002,0.0,7340.0,15.45,51.52538959965891,0,0.0,1,1,False,False,False,False,56516+2G01COMBINED
2777,Spindle Hill Energy Center,56445_G_GEN1,56445,G,GEN1COMBINED,89736.0,Combustion Turbine,,WECC_CO,Colorado,8,Weld,123,8123,686.0,11635.198250728863,2008.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB + H2O,,,,,,,,,0.8,0.03455,0.03455,0.03455,0.03455,,,,,,,,,,,,Natural Gas,56445.0,40.092192,-104.887844,,,,,,,,,3.357411782192547,117.0,POINT (-104.887844 40.092192),32,33,33,20.7799157782,13.0007552137,p33,rto5,CO,Natural Gas,"(10979.0, 12741.75]",3,234.61200000000002,17508.40373499333,274.40000000000003,0.0,7340.0,15.45,54.5141516951432,0,0.0,1,1,False,False,False,False,56445+GEN1COMBINED
2779,Brush Generation Facility,10682_G_GT1,10682,G,GT1COMBINED,,Combined Cycle,,WECC_CO,Colorado,8,Morgan,87,8087,127.0,9946.0,1992.0,9999,,,N,Natural Gas,,,,,,,,,,,,,,0.06649,0.06649,0.06649,0.06649,,,,,,,,,,,,Natural Gas,10682.0,40.2415,-103.631,,,,,,,,,3.357411782192547,117.0,POINT (-103.631 40.2415),32,33,33,20.7799157782,13.0007552137,p33,rto5,CO,Combined Cycle,"(9632.0, 9946.0]",4,40.386,12965.406847487771,50.800000000000004,0.0,13170.0,3.5999999999999996,36.99281758568707,1,0.0,1,1,False,False,False,False,10682+GT1COMBINED
2780,Brush Generation Facility,10682_G_GT4,10682,G,GT4COMBINED,4142.0,Combined Cycle,,WECC_CO,Colorado,8,Morgan,87,8087,140.0,9946.0,1999.0,9999,,,N,Natural Gas,,,,H2O,,,,,,,,,,0.08462,0.08462,0.08462,0.08462,,,,,,,,,,,,Natural Gas,10682.0,40.2415,-103.631,,,,,,,,,3.357411782192547,117.0,POINT (-103.631 40.2415),32,33,33,20.7799157782,13.0007552137,p33,rto5,CO,Combined Cycle,"(9632.0, 9946.0]",4,44.52,14292.574477545575,56.0,0.0,13170.0,3.5999999999999996,36.99281758568707,1,0.0,1,1,False,False,False,False,10682+GT4COMBINED
2781,Rifle Generating Station,10755_G_GT2,10755,G,GT2COMBINED,,Combined Cycle,,WECC_CO,Colorado,8,Garfield,45,8045,336.0,9475.57142857143,1994.0,9999,,,Y,Natural Gas,,,,,,,,,,,,,,0.16855,0.16855,0.16855,0.16855,,,,,,,,,,,,Natural Gas,10755.0,39.5173,-107.7299,,,,,,,,,3.357411782192547,117.00000000000001,POINT (-107.7299 39.5173),32,33,33,20.7799157782,13.0007552137,p33,rto5,CO,Combined Cycle,"(7804.0, 9632.0]",4,106.848,34302.178746109385,134.4,0.0,13170.0,3.5999999999999996,35.41339515729278,1,0.0,1,1,False,False,False,False,10755+GT2COMBINED
2782,Arapahoe Combustion Turbine Project,55200_G_UN5,55200,G,UN5COMBINED,4124.0,Combined Cycle,,WECC_CO,Colorado,8,Denver,31,8031,122.5,9004.0,2000.0,9999,,,N,Natural Gas,,,,,SCR,2002.0,,,,,,,,0.02745,0.02745,0.02745,0.02745,,,,,,,,,,,,Natural Gas,55200.0,39.6692,-105.0018,,,,,,,,,3.357411782192547,117.0,POINT (-105.0018 39.6692),32,33,33,20.7799157782,13.0007552137,p33,rto5,CO,Combined Cycle,"(7804.0, 9632.0]",4,38.955,12506.00266785238,49.0,0.0,13170.0,3.5999999999999996,33.830135686861695,1,0.0,1,1,False,False,False,False,55200+UN5COMBINED
2783,University of Colorado,54372_G_GT1,54372,G,GT1COMBINED,,Combined Cycle,,WECC_CO,Colorado,8,Boulder,13,8013,31.0,6949.0,1992.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.02644,0.02644,0.02644,0.02644,,,,,,,,,,,,Natural Gas,54372.0,40.00759,-105.269204,,,,,,,,,3.357411782192547,117.00000000000001,POINT (-105.269204 40.00759),32,33,33,20.7799157782,13.0007552137,p33,rto5,CO,Combined Cycle,"(6948.999, 7693.0]",4,19.809,3164.7843485993776,12.4,0.0,13170.0,3.5999999999999996,26.930654474456006,1,0.0,1,1,False,False,False,False,54372+GT1COMBINED
