,0
WAOR,1.5222330828875084
WAID,0.0
WAMT,1.3814969276475426
ORCA,1.097708351643768
ORNV,1.0744873306023144
ORID,1.2764921276075067
CANV,6.361423655155563
CAUT,0.0
CAAZ,0.354203476950122
NVID,0.5076519322620194
NVUT,1.402924910400318
NVAZ,0.6606868235440705
IDMT,3.5391946619404737
IDWY,0.9713429973958658
IDUT,0.0
MTWY,1.3208572154741203
WYUT,3.699069546263114
WYCO,3.951863600423451
UTAZ,0.08152367379483305
UTNM,1.1670510609423086
UTCO,0.0
AZNM,5.4216782098790635
NMCO,2.367615880595906
ORWA,1.5222330828875084
IDWA,0.0
MTWA,1.3814969276475426
CAOR,1.097708351643768
NVOR,1.0744873306023144
IDOR,1.2764921276075067
NVCA,6.361423655155563
UTCA,0.0
AZCA,0.354203476950122
IDNV,0.5076519322620194
UTNV,1.402924910400318
AZNV,0.6606868235440705
MTID,3.5391946619404737
WYID,0.9713429973958658
UTID,0.0
WYMT,1.3208572154741203
UTWY,3.699069546263114
COWY,3.951863600423451
AZUT,0.08152367379483305
NMUT,1.1670510609423086
COUT,0.0
NMAZ,5.4216782098790635
CONM,2.367615880595906
