,WAOR,WAID,WAMT,ORCA,ORNV,ORID,CANV,CAUT,CAAZ,NVID,NVUT,NVAZ,IDMT,IDWY,IDUT,MTWY,WYUT,WYCO,UTAZ,UTNM,UTCO,AZNM,NMCO,ORWA,IDWA,MTWA,CAOR,NVOR,IDOR,NVCA,UTCA,AZCA,IDNV,UTNV,AZNV,MTID,WYID,UTID,WYMT,UTWY,COWY,AZUT,NMUT,COUT,NMAZ,CONM
2035-02-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.7303543451431125,0.0,0.354203476950122,0.5076519322620194,0.0,0.19855583802162347,0.0,0.0,0.0,0.0,1.0296315272907075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3814969276475426,1.097708351643768,1.0744873306023144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713429973958658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7616888425410948,0.0
2035-02-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.361423655155563,0.0,0.354203476950122,0.5076519322620194,0.22377243898938004,0.6606868235440705,0.0,0.0,0.0,0.0,1.7236663408234372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3814969276475426,1.097708351643768,1.0744873306023144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713429973958658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1357571674095572,0.018613369481540687
2035-02-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.06498340116773,0.0,0.354203476950122,0.5076519322620194,0.0,0.0,0.0,0.0,0.0,0.0,0.8876902183369588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3814969276475426,1.097708351643768,1.0744873306023144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713429973958658,0.0,0.0,0.0,0.0,0.0,0.4828984015282561,0.0,2.470406380001153,0.18415020144500227
2035-02-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.361423655155563,0.0,0.354203476950122,0.5076519322620194,0.921918510789474,0.6443128437754349,0.0,0.0,0.0,0.0,0.0,1.2575656422619375,0.0,0.0,0.0,0.0,2.367615880595906,0.0,0.0,1.3814969276475426,1.097708351643768,1.0744873306023144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444961279909759,0.8617166588808534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6676051737219595,0.0
2035-02-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.609483440628394,0.0,0.354203476950122,0.5076519322620194,0.19803420573262787,0.0,0.0,0.0,0.0,0.0,0.0,0.9008526202531972,0.0,0.0,0.0,0.0,2.367615880595906,0.0,0.0,1.3814969276475426,1.097708351643768,1.0744873306023144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33950916748494153,0.9713429973958658,0.0,0.0,0.0,0.0,0.0,1.1670510609423086,0.0,2.0814842013770223,0.0
2035-02-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.155531589588782,0.0,0.354203476950122,0.5076519322620194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1404937596157314,0.0,0.0,0.0,0.0,2.367615880595906,0.0,0.0,1.3814969276475426,1.097708351643768,1.0744873306023144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.106305558653625,0.10065025665370841,0.0,0.0,0.0,0.0,0.0,0.9143365133591466,0.0,1.3704441572115966,0.0
2035-02-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.361423655155563,0.0,0.354203476950122,0.5076519322620194,0.9306950115789474,0.6606868235440705,0.0,0.0,0.0,0.725536100849741,0.0,2.1413583987176885,0.0,0.0,0.0,0.0,2.367615880595906,0.0,0.0,1.3814969276475426,1.097708351643768,1.0744873306023144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5977530966853486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1484488007984046,0.0
2035-02-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.372591118801979,0.0,0.354203476950122,0.5076519322620194,0.9854565368421054,0.0,0.0,0.0,0.0,1.0415543567632364,0.0,2.0303009496157354,0.0,0.0,0.0,0.0,2.0860190121036384,0.0,0.0,1.3814969276475426,1.097708351643768,1.0744873306023144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9682423103404911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035-02-11 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.53751975212118,0.0,0.354203476950122,0.5076519322620194,1.1618673194736844,0.6606868235440705,0.0,0.0,0.0,0.18863721483702678,0.0,1.6893390181901975,0.0,0.0,0.0,0.0,2.367615880595906,0.0,0.0,1.3814969276475426,1.097708351643768,1.0744873306023144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9268910940537705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4506675609679762,0.0
2035-02-11 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.039664932597243,0.0,0.354203476950122,0.5076519322620194,1.3265132291157897,0.6606868235440705,0.0,0.0,0.0,0.0,0.0,1.5755263865000002,0.0,0.0,0.0,0.0,2.367615880595906,0.0,0.0,1.3814969276475426,1.097708351643768,1.0744873306023144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1845716045800858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2884725493970626,0.0
