,WA,OR,CA,NV,ID,MT,WY,UT,AZ,NM,CO
2035-02-11 00:00:00,11627.1476825,5883.4631564500005,25464.6276728,3974.6415269999998,2799.9880445,1977.9549611950001,2540.6189311999997,3663.04219375,8322.856810000001,1986.5871475,7406.884071
2035-02-11 01:00:00,11283.013952000003,5706.3046045,24303.297138600003,3876.253947,2726.9679215,1925.261560225,2533.54659075,3546.5974035500003,8171.2059632,1936.3143045,7330.003039000001
2035-02-11 02:00:00,11144.264858,5623.71839055,23594.11082,3832.8607095,2707.3857774999997,1903.3129632649998,2572.2584859500002,3486.9017516000004,8074.8230907,1903.567511,7413.8739854999985
2035-02-11 03:00:00,11134.566074499999,5627.8745357,23221.5504434,3810.367322,2694.6133775,1899.2973793899996,2590.3185857,3453.98658525,8098.6843297999985,1891.2932925,7445.6436324999995
2035-02-11 04:00:00,11374.8215455,5759.405959699998,23346.737558,3848.3358000000007,2720.3158495,1909.3599955050001,2578.0625986500004,3461.9141498500003,8169.417318250001,1910.5340595,7466.540733
2035-02-11 05:00:00,11937.448468,6053.49112275,24168.43497035,3918.8814885,2811.6434025,1953.2095049749998,2577.2133525,3522.0148342,8458.32284175,1990.673209,7564.486380000002
2035-02-11 06:00:00,12802.107510000002,6465.8759279999995,25394.261323,3959.069595,2971.1347774999995,2022.6652308000002,2609.0903120000003,3674.3782610000003,8954.242777999998,2111.48047,7801.455525000001
2035-02-11 07:00:00,13692.997850000002,6902.840804000001,26385.4343545,3929.3697249999996,3126.6033100000004,2139.575703,2612.247534,3808.3837100000005,9298.796912000002,2168.3776900000007,7909.586690000002
2035-02-11 08:00:00,14371.745339999998,7312.039403000001,28046.668916,4032.138285,3283.8158750000002,2237.5745483,2684.9524310000006,3975.9739535000003,9510.5415505,2237.89357,8199.21261
2035-02-11 09:00:00,14691.27365,7468.644615,29189.837432500004,4132.681049999999,3382.61236,2297.94363745,2712.4886134999997,4157.3683555,9509.158954,2259.21412,8164.848175000001
2035-02-11 10:00:00,14649.07984,7442.3011345,29761.547773,4163.36846,3393.5951750000004,2316.60690215,2710.2882615,4208.2536745,9337.828571999999,2249.864065,8094.370385000002
2035-02-11 11:00:00,14420.87493,7333.8386025,29692.009202999998,4161.349235000001,3339.975065,2288.3059024000004,2675.9022965,4172.337562,9121.034482000001,2213.867875,7974.49261
2035-02-11 12:00:00,14089.612445,7094.0222015,29394.9013145,4102.056944999999,3264.02071,2238.1699251,2670.846188,4114.8594955,8943.683321,2175.555695,7919.81265
2035-02-11 13:00:00,13731.137795,6858.31494,28883.2046805,4093.76742,3189.98545,2193.0697009,2633.0263805000004,4008.0538905,8821.231113,2144.65494,7789.100564999999
2035-02-11 14:00:00,13469.207805,6699.7493835,28434.627869,4094.2596600000006,3110.3985,2133.2443097,2558.14669,3909.760307,8736.0130565,2103.668615,7643.075355000001
2035-02-11 15:00:00,13456.76223,6708.523642,28226.925032,4100.341469999999,3087.682825,2114.80621515,2554.2318569999998,3837.4775625,8697.580012,2105.72083,7742.205900000002
2035-02-11 16:00:00,13873.222730000001,6905.471487,28543.772488,4207.160835000001,3129.9567899999997,2129.5371764,2581.6697715,3866.49295,8775.3551805,2142.01508,7964.928645
2035-02-11 17:00:00,14662.7576105,7325.659839499999,30760.586283500004,4536.23614,3236.7636724999998,2205.8488644699996,2657.56258525,3980.6954020000003,9026.6818015,2262.69154,8501.346845
2035-02-11 18:00:00,14902.252654499998,7478.577487500001,33074.667484,4683.258295,3362.1127455,2301.092071375,2733.8630770500004,4207.884088,9675.162551,2512.94936,8877.63698
2035-02-11 19:00:00,14683.666302500003,7374.952019999999,32706.662855999995,4637.09767,3353.549869,2324.856738715,2739.6401132499996,4229.581248,9817.269231,2527.221805,8782.279445
2035-02-11 20:00:00,14357.696209000002,7233.0535845,31932.108816,4575.208605000001,3291.4623025,2276.297395925,2718.4725900500002,4202.8292365,9635.8506298,2513.68187,8599.814434
2035-02-11 21:00:00,13823.9846095,6933.6190075,30701.444321000003,4467.3836200000005,3197.3165259999996,2221.5921447,2690.4132485,4161.5465505,9310.6883999,2446.24548,8311.6461915
2035-02-11 22:00:00,13062.3368505,6552.860264249998,28721.643158799998,4319.7032515,3031.1068820000005,2134.782189515,2602.29642675,3996.7353045,8844.122054000001,2296.3460685,7903.8549299999995
2035-02-11 23:00:00,12301.710015,6175.439184349999,26688.09725345,4151.095074,2871.0113815000004,2036.166173745,2526.4397825,3781.1946123,8359.226193850001,2159.823473,7648.004056
2035-02-12 00:00:00,11812.225405,5937.9516735,25014.993159849997,3985.4407815,2745.4692375,1950.4401461299997,2476.54149475,3626.8309109500005,8153.7226302,2069.9602285,7438.0370785
2035-02-12 01:00:00,11503.105032,5793.490526500001,23976.44944395,3904.446363,2679.0091675000003,1919.406287275,2465.4164852,3526.1030019500004,7915.24249115,2003.087812,7356.4134015
2035-02-12 02:00:00,11403.789691000002,5742.868181949999,23307.7609449,3861.7860865000002,2649.5881495000003,1902.044977935,2532.14496125,3494.38496535,7764.141348,1972.339758,7396.7630690000005
2035-02-12 03:00:00,11425.730319999999,5765.754765,23002.64493195,3846.4817665,2636.7460505,1906.5620685199997,2555.3328634,3463.1216685,7692.235969450001,1961.768322,7424.579935999999
2035-02-12 04:00:00,11671.2660115,5894.77334905,23075.8312546,3872.1168055,2675.8951195,1920.3554426399999,2555.25658095,3486.35894105,7715.195158499999,1978.8528415,7441.614630499999
2035-02-12 05:00:00,12207.517992500001,6171.7414849,23622.3524165,3899.154042,2752.224871,1954.9159242300002,2567.9514453499996,3561.7078612500004,7936.481962050001,2033.6882595,7528.028631
2035-02-12 06:00:00,12937.53995,6547.343346,24484.245047,3917.3947900000003,2880.887658,2032.8456206499998,2579.494052,3718.30299,8217.800015,2120.15048,7631.094905
2035-02-12 07:00:00,13783.335514999999,6966.815214,25133.564421000003,3887.27208,3070.492505,2119.2134720999998,2577.2019855,3879.7333835,8553.168986499999,2181.490965,7600.327499999999
2035-02-12 08:00:00,14428.727235000002,7320.262407,26447.660282999997,4014.69924,3220.8447850000002,2209.7180518000005,2657.9756239999997,4093.700468,8836.601433,2285.439945,7708.170915
2035-02-12 09:00:00,14659.207895,7431.821774,27271.08614,4085.682305,3307.707215,2263.33679385,2669.605788,4228.384839,8898.594502999998,2336.27114,7679.87378
2035-02-12 10:00:00,14505.782085,7369.336685,27611.521369500002,4093.55735,3301.27228,2245.58701755,2670.823573,4263.0021235,8883.676444500003,2354.761925,7833.402
2035-02-12 11:00:00,14183.720475000002,7176.8367855,27551.053690999997,4088.61265,3229.9020849999997,2217.3112155,2635.775635,4201.7690385000005,8834.006343000001,2340.649,7757.570975000001
2035-02-12 12:00:00,13919.05986,7050.6414965,27401.073439,4066.9566750000004,3179.36153,2167.2296725,2626.7620335,4151.256423,8765.0094585,2318.1152,7704.145195000001
2035-02-12 13:00:00,13692.328695,6931.0453335,27204.955125,4041.50903,3135.7086249999998,2129.1348571000003,2631.7758830000002,4094.0336995,8676.98715,2270.999655,7636.827725
2035-02-12 14:00:00,13537.98345,6873.211832999999,27163.166393,4013.280085,3086.563285,2100.7495281999995,2623.724007,4051.446283,8575.689309000001,2255.898595,7632.047180000001
2035-02-12 15:00:00,13593.089015,6908.047709,27577.109909,4032.48752,3065.409275,2096.61651305,2725.8367755,4073.971347,8583.861649,2248.54954,7941.764255
2035-02-12 16:00:00,14037.446640000002,7151.466807499999,28387.723649499996,4148.6531700000005,3114.84542,2117.6274929,2742.687298,4129.938567499999,8752.170139500002,2301.36853,8136.404230000002
2035-02-12 17:00:00,14999.505892,7605.4569285,31103.201838500005,4525.67411,3250.834954,2196.32790583,2800.7140455,4280.2019525,9139.6050975,2472.624135,8598.160495
2035-02-12 18:00:00,15439.2509855,7847.314475,33512.4877855,4737.957710000001,3419.9379769999996,2318.01752461,2851.7993570999997,4445.8926555,9922.530155499999,2659.998425,8965.401104999999
2035-02-12 19:00:00,15275.6238355,7761.894956,33253.9274235,4686.574685,3464.226844,2336.53132093,2853.11853695,4474.467031499999,10132.583344,2665.499275,8830.27819
2035-02-12 20:00:00,14863.132097000002,7542.622369,32315.896862,4617.39037,3421.182764,2307.4315838899997,2827.0394877000003,4448.044216,9942.3253831,2612.45637,8616.853794999999
2035-02-12 21:00:00,14110.726069999999,7151.105913,30810.378055999998,4457.2216655,3292.188991,2242.41498099,2757.7828676999998,4296.875459,9658.643211400002,2486.920195,8286.0718585
2035-02-12 22:00:00,13126.986670999999,6645.781264,28765.5064151,4321.7752095,3111.0772455,2114.308559015,2687.91273035,4111.3972865,9073.09084685,2307.2262125,7874.5718715
2035-02-12 23:00:00,12257.6869685,6207.2937096,26548.86916535,4115.342855999999,2921.8552525,1983.1661557649998,2584.8406167000003,3860.9803126,8470.0726098,2129.2440515,7432.417644000001
2035-02-13 00:00:00,11686.383887,5920.402733749999,24584.34871175,3947.9787655,2795.648003,1894.5911140049998,2520.0273885999995,3680.9311715500003,8123.904493550001,2005.9889975,7198.2416415
2035-02-13 01:00:00,11469.856602000002,5804.649329900001,23612.62264265,3885.0523270000003,2756.9070025,1857.132702335,2513.7497780000003,3612.28741055,7977.967061300001,1947.222514,7113.37974
2035-02-13 02:00:00,11405.8334915,5790.7572205,23187.091667599998,3863.2860254999996,2756.725469,1859.02998547,2556.2832572,3570.03573075,7955.160325250002,1934.464851,7153.684365000001
2035-02-13 03:00:00,11602.635009,5871.2290004,23192.1497267,3864.8401505000006,2786.5441855,1870.423897935,2606.972141,3578.3797972000007,7991.3040137,1945.5160835,7164.129266000002
2035-02-13 04:00:00,12268.291096,6175.8479908,23932.86160645,3954.0825194999998,2878.112865,1892.59674745,2598.4039427,3632.0304513,8363.4788298,2006.190654,7400.180585499999
2035-02-13 05:00:00,13689.001016000004,6894.9365552,26033.22134405,4142.5837985,3076.6052545,1984.2731143849999,2627.22949135,3751.06265145,9047.52495035,2158.0382795,7748.9762285
2035-02-13 06:00:00,15509.099544999997,7830.627343499999,29297.656761,4373.826275,3478.530285,2194.7756678000005,2726.3577985,4158.2100745,10219.532205000001,2405.75012,8277.616195000002
2035-02-13 07:00:00,16351.852025,8269.051805000001,31434.913085,4385.27955,3745.06205,2398.7111681999995,2798.1428560000004,4546.816187,10498.769822,2499.44759,8355.64545
2035-02-13 08:00:00,16120.347894999999,8185.4213075,32760.365943999997,4445.475335,3724.7386349999997,2436.14018725,2852.4864265,4691.4904385,9955.5290235,2470.146595,8314.68306
2035-02-13 09:00:00,15765.811235,8030.156024000001,33638.9390875,4481.594175,3644.021130000001,2392.4732992,2805.370542,4676.3231255,9851.7787935,2437.209825,8189.848485
2035-02-13 10:00:00,15450.18544,7966.624002500002,34233.8086155,4489.070965,3532.457585,2351.2893633,2773.21094,4615.443079499999,9672.613992,2401.6868,8037.579825000001
2035-02-13 11:00:00,15112.518234999998,7834.531785500001,34161.660701,4448.954930000001,3447.2506200000003,2313.24007665,2743.3962665,4574.3348605,9516.639025,2371.698575,7954.359065
2035-02-13 12:00:00,14905.103515,7777.028744,33740.691924,4418.456545,3366.788465,2261.874536,2733.36352,4501.3483074999995,9386.5074445,2343.39031,7892.801110000002
2035-02-13 13:00:00,14728.859110000001,7702.9829469999995,33410.700838000004,4420.42273,3282.3527249999997,2241.0225909500004,2732.8643005000004,4477.672446500001,9306.1808175,2331.66749,7866.49589
2035-02-13 14:00:00,14580.737189999998,7599.363617,32987.204349,4398.44829,3229.73391,2224.15175335,2742.7156619999996,4440.7243405,9173.668424500001,2294.0841250000008,7871.763265
2035-02-13 15:00:00,14600.238630000003,7582.50896,32687.3356645,4426.251595,3196.94479,2217.65847135,2814.7942845,4403.469592000001,9094.112524,2276.4401,7989.264105
2035-02-13 16:00:00,14970.076495000001,7729.806461499999,32986.0500365,4492.7688,3223.507845,2231.5709051,2826.4952005,4370.647769000001,9208.6017985,2297.03132,8160.2781700000005
