,0
WAOR,0.0
WAID,16.2190862618074
WAMT,0.0
ORCA,0.0
ORNV,0.0
ORID,5.738625107383005
CANV,0.0
CAUT,37.679472626957754
CAAZ,0.0
NVID,0.0
NVUT,5.921684039606884
NVAZ,0.0
IDMT,0.0
IDWY,23.9388105731387
IDUT,0.0
MTWY,17.154199262209016
WYUT,48.13073926262864
WYCO,8.977611664147982
UTAZ,0.0
UTNM,0.0
UTCO,0.0
AZNM,0.0
NMCO,0.0
ORWA,0.0
IDWA,16.2190862618074
MTWA,0.0
CAOR,0.0
NVOR,0.0
IDOR,5.738625107383005
NVCA,0.0
UTCA,37.679472626957754
AZCA,0.0
IDNV,0.0
UTNV,5.921684039606884
AZNV,0.0
MTID,0.0
WYID,23.9388105731387
UTID,0.0
WYMT,17.154199262209016
UTWY,48.13073926262864
COWY,8.977611664147982
AZUT,0.0
NMUT,0.0
COUT,0.0
NMAZ,0.0
CONM,0.0
