,WA,OR,CA,NV,ID,MT,WY,UT,AZ,NM,CO
2050-01-17 00:00:00,413.4863949336195,373.17147142759154,413.4863949336195,413.4863949336195,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,392.8120751869385,336.78725296340144,354.512897856212
2050-01-17 01:00:00,413.4863949336195,373.17147142759154,413.4863949336195,413.4863949336195,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,373.17147142759154,336.78725296340144,354.512897856212
2050-01-17 02:00:00,413.4863949336195,373.17147142759154,413.4863949336194,413.4863949336195,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,392.8120751869385,373.17147142759154,392.8120751869385
2050-01-17 03:00:00,413.4863949336195,373.17147142759154,435.248836772231,413.4863949336195,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,413.4863949336195,392.8120751869385,392.81207518693856
2050-01-17 04:00:00,413.4863949336195,373.17147142759154,413.4863949336195,413.4863949336195,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,392.8120751869385,413.4863949336195,392.81207518693856
2050-01-17 05:00:00,413.4863949336195,373.17147142759154,413.4863949336195,413.4863949336195,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,392.8120751869385,413.4863949336195,392.81207518693856
2050-01-17 06:00:00,413.4863949336195,373.17147142759154,413.4863949336195,413.4863949336195,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,392.8120751869385,413.4863949336195,392.81207518693856
2050-01-17 07:00:00,413.4863949336195,373.17147142759154,435.248836772231,413.4863949336195,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,413.4863949336195,413.4863949336195,392.81207518693856
2050-01-17 08:00:00,413.4863949336195,373.17147142759154,413.4863949336195,413.4863949336195,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,392.8120751869385,373.17147142759154,354.512897856212
2050-01-17 09:00:00,413.4863949336195,373.17147142759154,413.4863949336195,413.4863949336195,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,392.8120751869385,336.78725296340144,354.512897856212
2050-01-17 10:00:00,413.4863949336195,373.17147142759154,413.48639493361935,413.48639493361935,392.8120751869385,392.8120751869384,373.17147142759154,392.8120751869384,392.8120751869384,336.78725296340133,354.5128978562119
2050-01-17 11:00:00,227.50275016116979,205.3212320204557,227.50275016116979,227.50275016116979,216.1276126531113,216.1276126531113,205.32123202045574,216.1276126531113,216.1276126531113,185.3024118984613,195.05517041943295
2050-01-17 12:00:00,227.50275016116979,205.3212320204557,227.50275016116979,227.50275016116979,216.1276126531113,216.1276126531113,205.32123202045574,216.1276126531113,216.1276126531113,163.4442927405944,172.04662393746779
2050-01-17 13:00:00,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324
2050-01-17 14:00:00,3.925187660283164e-11,3.5446972992175655e-11,3.9276424368061674e-11,3.7312603149658585e-11,3.728928277269006e-11,3.73126031496586e-11,3.544697299217567e-11,3.731260314965859e-11,3.731260314965859e-11,3.199089312543854e-11,3.3674624342566885e-11
2050-01-17 15:00:00,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324
2050-01-17 16:00:00,413.4863949336195,373.17147142759154,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,392.8120751869385,373.17147142759154,354.512897856212
2050-01-17 17:00:00,413.4863949336195,392.8120751869385,435.248836772231,413.4863949336195,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,392.8120751869385,373.17147142759154,354.512897856212
2050-01-17 18:00:00,413.4863949336195,373.17147142759154,435.248836772231,413.4863949336195,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,392.8120751869385,373.17147142759154,354.512897856212
2050-01-17 19:00:00,413.4863949336195,373.17147142759154,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,392.8120751869385,373.17147142759154,354.512897856212
2050-01-17 20:00:00,413.4863949336195,373.17147142759154,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,392.8120751869385,373.17147142759154,354.512897856212
2050-01-17 21:00:00,413.4863949336195,392.8120751869385,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,373.17147142759154,373.17147142759154,354.512897856212
2050-01-17 22:00:00,413.4863949336195,413.4863949336195,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,373.17147142759154,373.17147142759154,354.512897856212
2050-01-17 23:00:00,413.4863949336195,413.4863949336195,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,373.17147142759154,373.17147142759154,354.512897856212
2050-01-18 00:00:00,413.4863949336195,413.4863949336195,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,373.17147142759154,373.17147142759154,354.512897856212
2050-01-18 01:00:00,413.4863949336195,413.4863949336195,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,373.17147142759154,373.17147142759154,354.512897856212
2050-01-18 02:00:00,413.4863949336195,373.17147142759154,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,373.17147142759154,336.78725296340144,354.512897856212
2050-01-18 03:00:00,224.1391404675191,202.28557427193599,224.13914046751916,212.9321834441432,212.93218344414316,212.93218344414316,202.285574271936,212.9321834441432,201.08533424494536,182.56273078042224,192.1712955583392
2050-01-18 04:00:00,413.4863949336195,373.17147142759154,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,373.17147142759154,336.78725296340144,354.512897856212
2050-01-18 05:00:00,413.4863949336195,373.17147142759154,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,373.17147142759154,336.78725296340144,354.512897856212
2050-01-18 06:00:00,413.4863949336195,373.17147142759154,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,354.512897856212,336.78725296340144,354.512897856212
2050-01-18 07:00:00,413.4863949336195,373.17147142759154,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,354.512897856212,336.78725296340144,354.512897856212
2050-01-18 08:00:00,413.4863949336195,373.17147142759154,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,354.512897856212,336.78725296340144,354.512897856212
2050-01-18 09:00:00,413.4863949336195,373.17147142759154,392.81207518693844,373.17147142759154,392.81207518693856,392.81207518693856,373.17147142759165,373.1714714275915,354.512897856212,336.78725296340144,354.512897856212
2050-01-18 10:00:00,227.50275016116979,205.32123202045574,227.50275016116979,216.1276126531113,216.1276126531113,216.12761265311127,205.3212320204557,216.1276126531113,205.32123202045574,185.30241189846126,195.05517041943293
2050-01-18 11:00:00,227.50275016116979,227.50275016116979,227.50275016116979,216.1276126531113,216.1276126531113,216.1276126531113,205.32123202045574,216.1276126531113,205.32123202045574,5e-324,195.05517041943295
2050-01-18 12:00:00,227.50275016116979,227.50275016116979,227.50275016116979,216.1276126531113,216.1276126531113,216.1276126531113,205.32123202045574,216.1276126531113,205.32123202045574,5e-324,5e-324
2050-01-18 13:00:00,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324
2050-01-18 14:00:00,5e-324,5e-324,0.0,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324
2050-01-18 15:00:00,310.54096093861017,280.26321724709555,310.54096093861006,295.0139128916795,295.01391289167964,295.01391289167964,280.26321724709555,295.0139128916795,280.26321724709555,5e-324,266.2500563847408
2050-01-18 16:00:00,413.4863949336195,373.17147142759154,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,5e-324,5e-324,354.512897856212
2050-01-18 17:00:00,413.4863949336195,373.17147142759154,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,354.512897856212,336.78725296340144,354.512897856212
2050-01-18 18:00:00,413.4863949336195,373.17147142759154,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,5e-324,5e-324,354.512897856212
2050-01-18 19:00:00,413.4863949336195,373.17147142759154,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,5e-324,5e-324,354.512897856212
2050-01-18 20:00:00,413.4863949336195,373.17147142759154,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,354.512897856212,336.78725296340144,354.512897856212
2050-01-18 21:00:00,413.4863949336195,373.17147142759154,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,354.512897856212,336.78725296340144,354.512897856212
2050-01-18 22:00:00,413.4863949336195,373.17147142759154,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,354.512897856212,336.78725296340144,354.512897856212
2050-01-18 23:00:00,413.4863949336195,373.17147142759154,413.4863949336195,392.8120751869385,392.81207518693856,392.81207518693856,373.17147142759165,392.81207518693856,373.17147142759154,336.78725296340144,354.512897856212
