,AZ,CA,CO,ID,MT,NM,NV,OR,UT,WA,WY
2050-01-01 00:00:00,10527.2877073,32592.580807336697,7569.218868179424,3887.6592739999996,-5124.461841201666,-2074.736796561025,5301.35455,7772.799921000002,4599.08356,15555.8405079474,-9645.776030081539
2050-01-01 01:00:00,10528.3393056,27737.43855395262,5946.799160851117,3659.379241,-4910.394148514106,1750.6228837244323,5213.02386,7523.3041029999995,4514.3749152,15157.806002915999,-9579.741822052532
2050-01-01 02:00:00,10386.8062151,17766.291221296764,5612.1594018494,3586.5170340000004,-3252.8285494490906,2364.3812554696156,5135.56554,7358.263154247,4410.628967600001,14830.600471288099,-7929.388764057376
2050-01-01 03:00:00,10363.6208342,22062.32429368326,5765.094207121002,3559.692038,-1546.4886295734664,1928.0455951279105,5094.47378,7267.479567348001,4361.8386470000005,14684.543716810898,-6433.038598060137
2050-01-01 04:00:00,10425.599307100001,12438.190701457726,6519.530200719049,3560.373262,-3493.514260045977,-3765.3780584157785,5106.857286,7315.053969068999,4334.280384,14814.5590624534,-5940.283795159455
2050-01-01 05:00:00,10617.855181,5112.714697056403,7380.194224292036,3632.944115,-1527.3710388693135,-8300.567600487693,5156.89383,7546.4069672529995,4377.608630000001,15264.3001746686,-6061.219508718625
2050-01-01 06:00:00,10967.217702,6393.415078728638,8078.574985106133,3756.8492799999995,399.85931135080796,-9091.44819445132,5134.67122,7900.742119661999,4501.601532,15953.81422066,-8095.274827395415
2050-01-01 07:00:00,11156.228619,8648.319285006222,8066.4209123570145,3891.25674,1411.7767172691701,-9249.930928662088,5022.25576,8243.144092469,4633.376018,16679.9496509496,-9006.364127786062
2050-01-01 08:00:00,11183.9200008347,7825.0258591388765,8623.835494680616,4024.5658399999998,1497.2387288601285,-9274.693897036575,5008.77368,8551.226231529,4750.31735952,17240.101603833802,-8472.403943683954
2050-01-01 09:00:00,10921.8039640756,8138.806263917457,8773.506447907901,4067.3412500000004,1670.1306282954101,-8044.455565298079,4993.884602288883,8761.095630436,4791.116507240001,17603.7401408104,-7159.817183559459
2050-01-01 10:00:00,10749.6593358598,15160.424775453686,8989.566695445317,4029.9299699999997,2396.8100566380676,-4948.931924991602,5045.621799557157,8767.802520742,4835.281120799999,17565.208807220595,-5131.310310725126
2050-01-01 11:00:00,10626.87807934,19047.41875677238,8870.416182008032,3973.47331,2625.2766569144005,-610.4029640301235,4684.29368080305,8689.719159891,4763.21903796,17302.8164801245,-8368.350974327172
2050-01-01 12:00:00,10479.116621952599,23151.108852809408,8945.899390393182,3897.76826,2565.6989792390004,1082.510844544496,3926.7670025796388,8579.041113778998,4731.993577480001,17054.8644912979,-9356.345241705025
2050-01-01 13:00:00,10288.2188763207,25290.03249639154,8949.410639197538,3815.48545,2542.4556724252,1259.1497235961597,3879.839695500802,8452.208572031002,4674.361044519999,16725.944326509296,-8020.262928998416
2050-01-01 14:00:00,10213.4806951652,26434.34648657603,9026.81822404007,3741.29746,2516.9839526068004,1202.7866920614233,3918.2670689038478,8345.918060663,4587.74100988,16405.3043170825,-8235.303448933531
2050-01-01 15:00:00,10188.3796918032,27610.91262777563,9109.028063555172,3729.1789000000003,2504.8229806778004,1722.7729031964827,4144.7845869056755,8358.227052,4559.1530762,16472.9052027486,-7948.917756067396
2050-01-01 16:00:00,10444.0584270919,29350.761151820498,8424.372324799537,3848.21927,2539.7489926746007,2442.993230854252,4855.752071663686,8913.801763,4680.41857068,17629.091424275,-4214.2260416324725
2050-01-01 17:00:00,10893.378408075238,36148.68122235671,8187.325536091312,4193.973187,2714.4160146488007,2839.061726010994,5803.13236,9587.0014444,5074.499531,18870.2969090822,-2780.305951352708
2050-01-01 18:00:00,11822.487719619077,40248.40154239181,6646.812134670089,4347.531056000001,2802.317497389,3051.06068735766,5820.71958,9567.368207164998,5347.83871,18774.872915238204,-1193.268856754733
2050-01-01 19:00:00,9471.909751112766,39692.423128625305,5765.46695976758,4313.250537,1161.3353678662163,3058.89480301,5785.86695,9404.258428837,5317.976727000001,18497.974536642003,-604.0972942233675
2050-01-01 20:00:00,8318.61780463207,38778.34582287611,8472.896580353306,4250.671685,1185.3140610709784,3032.047944554708,5737.04269,9151.272129647,5261.748565000001,18028.5510508614,1063.9609351964127
2050-01-01 21:00:00,7864.375210235397,37312.2011034628,9979.29406,4119.600532,1637.176542473465,2937.038338221748,5628.60192,8723.958298963002,5165.700015,17318.8898415222,1605.1239108123461
2050-01-01 22:00:00,7369.346086177059,34979.0057761501,9326.533342100325,3914.7384300000012,2025.1379049377074,2759.78639,5455.235210000001,8173.872948026001,4893.155118000001,16210.873030608205,1245.1064653751919
2050-01-01 23:00:00,7659.7119637352625,32422.2923643926,8959.18522,3713.676412,2321.7805456786,2564.84927944,5245.28275,7659.618212874,4666.269013,15209.535627992002,325.97241948450255
2050-01-02 00:00:00,9149.71754239231,30429.683946091,7085.830788258477,3557.822121,2193.382208482,2457.16102287,5065.960823,7328.146017143002,4470.582006999999,14642.686441057402,-8361.897427377147
2050-01-02 01:00:00,9192.08701474324,29163.851648144802,8544.55510456517,3498.8015630000004,2049.2396347546546,1093.538838641721,4973.742668,7179.185803245,4345.7660727,14396.812472156396,-9277.835131456357
2050-01-02 02:00:00,9459.501799194106,28459.6064297919,8780.964631184743,3473.608785,2074.674220527604,875.3726479874488,4930.801785,7145.092396120001,4290.9140335,14408.3268648198,-9017.979350700218
