,0
WAOR,5.185817499123619
WAID,6.345557015106596
WAMT,0.2898948860212661
ORCA,0.9247439801021482
ORNV,1.9902659298463368
ORID,0.0
CANV,1.180302512732368
CAUT,0.0
CAAZ,2.94607981071936
NVID,4.53974044763698
NVUT,3.445930323902986
NVAZ,1.0170985054576374
IDMT,0.0
IDWY,3.808135868365078
IDUT,1.8864352286393407
MTWY,1.5497249198328422
WYUT,2.326330039904145
WYCO,0.500112426301274
UTAZ,0.01744051896477128
UTNM,3.575976658445723
UTCO,0.0
AZNM,2.7299941600536313
NMCO,1.3108362873755661
ORWA,5.185817499123619
IDWA,6.345557015106596
MTWA,0.2898948860212661
CAOR,0.9247439801021482
NVOR,1.9902659298463368
IDOR,0.0
NVCA,1.180302512732368
UTCA,0.0
AZCA,2.94607981071936
IDNV,4.53974044763698
UTNV,3.445930323902986
AZNV,1.0170985054576374
MTID,0.0
WYID,3.808135868365078
UTID,1.8864352286393407
WYMT,1.5497249198328422
UTWY,2.3263300399041444
COWY,0.500112426301274
AZUT,0.01744051896477128
NMUT,3.575976658445723
COUT,0.0
NMAZ,2.7299941600536313
CONM,1.3108362873755661
