,6008+1,6008+2,6008+3,58574+01,7307+6,56090+D190,60421+WHR1,55210+0001,55210+0002,56496+3701,58523+STL2,371+2,57703+01A,57703+01B,57703+01C,117+C4-1COMBINED,147+KY7COMBINED,8068+ST6ACOMBINED,55129+CTG1COMBINED,55306+CTG7COMBINED,10682+GT4COMBINED,55200+UN5COMBINED,55835+CTG1COMBINED,469+5COMBINED,6112+1COMBINED,57028+GTGCOMBINED,55179+CTG1COMBINED,2336+5COMBINED,2336+10COMBINED,55322+CTG1COMBINED,55077+ED01COMBINED,55112+CT01COMBINED,55748+CAG5COMBINED,10156+GEN4COMBINED,260+CT1ACOMBINED,55970+1COMBINED,404+4COMBINED,55333+CTG1COMBINED,10213+GEN7COMBINED,56102+CT1ACOMBINED,56102+ST1COMBINED,56177+GT1COMBINED,54761+GEN1COMBINED,7350+1COMBINED,55328+CTG1COMBINED,54950+CTG1COMBINED,7931+1COMBINED,56227+1COMBINED,58503+GEN1COMBINED,55977+CTG1COMBINED,55343+CTG1COMBINED,55482+G1COMBINED,55700+1STGCOMBINED,55662+CACOMBINED,7999+CT1COMBINED,54238+BIOMS1COMBINED,57696+1COMBINED,60918+00003COMBINED,50119+GENACOMBINED,56090+D182COMBINED,58130+BMB NCOMBINED,58382+GEN1COMBINED,104+1COMBINED,60441+SSPCCOMBINED,58899+GEN-2COMBINED,60016+ACOMBINED,61269+1,61270+1,61271+1,61272+1,61273+1,61274+1,61275+1,61276+1,61277+1,61278+1,61279+1,61280+1,61281+1,61282+1,61283+1,61284+1,61285+1,61286+1,61287+1,61288+1,61289+1,61290+1,61291+1,61292+1,61293+1,61294+1,61295+1,61296+1,61297+1,61298+1,61299+1,61300+1,61301+1,61302+1,61303+1,61304+1,61305+1,61306+1,61307+1,61308+1,61309+1,61310+1,61311+1,61312+1,61313+1,61314+1,61315+1,61316+1,61317+1,61318+1,61319+1,61320+1,61321+1,61322+1,61323+1,61324+1,61325+1,61326+1,61327+1,61328+1,61329+1,61330+1,61331+1,61332+1,61333+1,61334+1,61335+1,61336+1,61337+1,61338+1,61339+1,61340+1,61341+1,61342+1,61343+1,61344+1,61345+1,61346+1,61347+1,61356+1,61499+1,58106+MCPC,57192+WTG,61481+1,61473+1,61549+1,59965+LTIGO,59494+WSW,61384+1,61530+1,57530+1,8902+A9,7373+1,851+3,6532+2,50179+GEN2,6459+3,6405+3,50362+GEN1,7789+3,6409+2,917+1
2050-06-01 19:00:00,1.311,1.314,1.312,0.0126,0.0,0.0,0.008400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.136728826327455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023174453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213387463937941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54918752040232,9.17,9.17,9.17,9.17,9.17,1.9414502072257558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32128603210818896,0.1272,0.0,0.13439485825088768,0.2526340544615137,3.4409957608840207,9.17,3.2711677276414823,5.611476624727052,0.179878143862505,0.697898975326806,3.2550108865684457,0.31033677572217483,0.42244938093947876,0.0,0.0,0.020214219774814385,20.251075923117288,0.3127445247498918,0.0,0.045811449435,0.8671813936828445,3.1516250132952277,0.2908096286751,3.7573000000000003,0.6854999999999999,2.704,0.012,0.0,2.5562000000000005,0.2564,3.5197,0.0829,0.30549999999999994,4.661918208924302
2050-06-01 20:00:00,1.311,1.314,1.312,0.0126,0.0,0.0,0.008400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98727705763232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213387463937941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,0.649566400745968,9.17,9.17,9.17,1.9414502072257558,0.0,0.033337192409322036,0.1272,0.0,0.0,0.1272,0.0,0.0,0.0,0.0,0.13439485825088768,0.2526340544615137,5.07202281396636,9.17,3.2711677276414823,5.611476624727052,0.179878143862505,0.697898975326806,3.2550108865684457,1.1932042296031455,0.6705957038496947,0.0,0.0,0.0,22.13552172277364,0.226059179805873,0.0,0.045667297998000005,1.2466662464593672,3.166492762491431,0.2655606055689,3.7573000000000003,0.6854999999999999,1.1760207516608987,0.012,0.0,2.5562000000000005,0.2564,3.5197,0.0829,0.30549999999999994,24.50790310249216
2050-06-01 21:00:00,1.311,1.314,1.312,0.0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5750276196488864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023174453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213387463937941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,5.593912623426267,9.17,9.17,1.9414502072257558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439485825088768,0.2526340544615137,5.971373562818242,9.17,3.2711677276414823,5.611476624727052,0.179878143862505,0.697898975326806,3.2550108865684457,0.0,0.41928969542638783,0.0,0.0,0.0,25.462463675735126,0.40233059774171454,0.0,0.024266480895,0.4537471738158004,1.1741747420751647,0.34798830589850005,3.7573000000000003,0.6854999999999999,1.72281733760511,0.012,0.0,2.5562000000000005,0.2564,1.0018273895853655,0.0829,0.30549999999999994,5.19371353690611
2050-06-01 22:00:00,1.0815073410867173,1.314,1.312,0.0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213387463937941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,0.0,0.0,5.119202575996777,0.0,1.9414502072257558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439485825088768,0.2526340544615137,4.687641097842086,9.17,3.2711677276414823,5.611476624727052,0.179878143862505,0.697898975326806,3.2550108865684457,0.005820929409605136,0.3786570701246001,0.0,0.0,0.0,29.539851902164617,0.7781206583922633,0.0,0.050787390945,0.07510020498,0.07541626163191315,0.2895020264955,3.4499912489814393,0.6854999999999999,2.704,0.012,10.1472,2.5562000000000005,0.2564,0.0,0.0829,0.30549999999999994,23.512933596614282
2050-06-01 23:00:00,0.7293064899716165,1.314,1.312,0.0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023174453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213387463937941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,0.0,9.17,5.9243906005797875,9.17,1.9414502072257558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439485825088768,0.2526340544615137,2.5943477039086353,9.17,3.2711677276414823,5.611476624727052,0.179878143862505,0.697898975326806,3.2550108865684457,0.09220809059693794,0.2764315535223016,0.0,0.0,0.0,24.216157572939824,1.469321138150021,0.0,0.0,1.005531377575961,0.0,0.3668657101779,0.6183890687316226,0.6854999999999999,2.704,0.012,0.0,2.5562000000000005,0.2564,0.0,0.0829,0.30549999999999994,2.547387193977002
2050-06-02 00:00:00,0.8341864899716165,1.314,1.2070400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213387463937941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,2.961704985170549,9.17,0.0,9.17,1.9414502072257558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439485825088768,0.2526340544615137,0.0,9.17,3.2711677276414823,5.611476624727052,0.179878143862505,0.697898975326806,3.2550108865684457,0.4430948344565809,0.45750742783336024,0.0,0.0,0.0,23.860465920014136,4.213568104992179,0.0,0.0,0.042660290069999995,0.0,0.3614987849673,0.0,0.6854999999999999,1.6154208209527419,0.0,0.0,2.5562000000000005,0.2564,3.5197,0.0829,0.30549999999999994,17.782625539294525
2050-06-02 01:00:00,0.29696489642154456,0.0,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023174453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213387463937941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,0.0,0.0,0.0,9.17,0.3730247277108738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439485825088768,0.2526340544615137,0.0,9.17,3.2711677276414823,5.611476624727052,0.179878143862505,0.697898975326806,3.2550108865684457,1.3628497428788346,0.07336670662842266,0.0,0.0,0.0,25.612670425450972,3.2871222332256265,0.0,0.0,0.023490094625600002,0.2067522706334506,0.2353468956909,0.0,0.6854999999999999,2.202631139896468,0.012,0.0,2.5562000000000005,0.2564,1.0561455765908034,0.0829,0.30549999999999994,0.0
2050-06-02 02:00:00,0.08088131329327047,0.0,0.08713745219026864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213387463937941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,0.28571246008290174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439485825088768,0.2526340544615137,0.5005616228978516,9.17,3.2711677276414823,5.611476624727052,0.179878143862505,0.697898975326806,3.2550108865684457,0.28399588226990036,0.04788352571170389,0.0,0.0,0.0,32.00584791162383,2.0825841771956344,0.0,0.045043165296000005,2.0301154583065886,0.2153208869728831,0.2370558899672,0.0,0.6854999999999999,2.704,0.012,10.1472,2.5562000000000005,0.2564,0.0,0.0829,0.30549999999999994,20.629872921298833
2050-06-02 03:00:00,0.18576131329327047,0.052559999999999926,0.0524799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023174453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213387463937941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,5.411179540371382,0.0,0.0,0.0,1.9414502072257558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439485825088768,0.2526340544615137,0.0,9.17,2.7001037880814938,5.611476624727052,0.179878143862505,0.697898975326806,3.2550108865684457,3.2925415397891697,0.0,0.0,0.0,0.0,32.28914252288125,1.1645309845373168,0.0,0.09428241072900001,3.89135182081244,0.19953999804938977,0.2276380305131,0.0,0.0,1.8376871408717144,0.0,0.0,2.5562000000000005,0.0,0.9027751772307137,0.0,0.30549999999999994,0.0
2050-06-02 04:00:00,0.2906413132932705,0.15767999999999993,0.1574399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213387463937941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,0.0,1.5431357537304358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439485825088768,0.2526340544615137,0.07097622086634514,5.719117488010751,3.2711677276414823,5.611476624727052,0.179878143862505,0.697898975326806,3.2550108865684457,2.8033227254492172,0.026984197469145575,0.0,0.0,0.0,30.704443152100477,1.1935456474617394,0.0,0.09451096712399999,4.433848315826955,0.30994003000289544,0.2177799743774,0.0,0.0,2.704,0.0,0.0,2.5562000000000005,0.0,3.5197,0.0,0.30549999999999994,17.960535988701263
2050-06-02 05:00:00,0.39552131329327045,0.2627999999999999,0.2623999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023174453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213387463937941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.719939211808203,9.17,0.0,0.0,0.0,1.9414502072257558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439485825088768,0.2526340544615137,0.0,8.233479101392208,3.2711677276414823,5.611476624727052,0.179878143862505,0.697898975326806,3.2550108865684457,3.18200065138022,0.23216976458081978,0.0,0.0,0.0,31.458990696465147,2.723156623130008,0.0,0.102671628642,3.7374410634413553,0.0,0.31375294402289994,0.0,0.0,1.5337175055796735,0.0,0.0,2.5562000000000005,0.0,0.10611496429078011,0.0,0.30549999999999994,3.380532346781706
2050-06-02 06:00:00,0.5004013132932704,0.3679199999999999,0.3673599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213387463937941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6072086158661367,9.17,0.0,9.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439485825088768,0.2526340544615137,0.4732736106618758,9.17,3.2711677276414823,5.611476624727052,0.179878143862505,0.697898975326806,3.2550108865684457,2.8707220053408156,0.47861411991340214,0.0,0.0,0.0053177765429369235,22.942596030891064,0.9748973692554319,0.0,0.047549550414,2.2113969848622212,0.07020506316026581,0.3568948597558,0.0,0.0,2.704,0.0,10.1472,2.5562000000000005,0.0,0.8234266895187792,0.0636422266117348,0.30549999999999994,24.474943827366253
2050-06-02 07:00:00,0.6052813132932704,0.4730399999999999,0.4723199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023174453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213387463937941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,5.64766053572313,9.17,0.0,0.0,1.9414502072257558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439485825088768,0.2526340544615137,3.73194897936027,9.17,3.2711677276414823,5.611476624727052,0.179878143862505,0.697898975326806,3.2550108865684457,1.966025710784901,0.4855539046276617,0.0,0.0,0.06934411744919154,25.75953555691552,0.23946987364279523,0.0,0.071814021876,0.8112317312162824,0.0,0.2541745832024,0.0,0.6854999999999999,2.704,0.012,0.0,2.5562000000000005,0.2564,3.5197,0.0829,0.30549999999999994,1.9666756163359906
2050-06-02 08:00:00,0.7101613132932704,0.5781599999999999,0.5772799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213387463937941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,0.0,6.546104540219037,9.17,9.17,1.9414502072257558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439485825088768,0.2526340544615137,4.962823333979254,9.17,3.2711677276414823,5.611476624727052,0.179878143862505,0.697898975326806,3.2550108865684457,1.34562178690328,0.6001279391706547,0.0,0.0,0.21887135363670618,18.294783708942358,0.033040687623,0.0,0.060065237226,0.0504673219584,0.0,0.36952684390599994,2.2627113387376663,0.6854999999999999,2.704,0.012,0.0,2.5562000000000005,0.2564,3.5197,0.0829,0.30549999999999994,22.22750793073931
2050-06-02 09:00:00,0.8150413132932703,0.6832799999999999,0.68224,0.0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2156033666405539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007750000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023174453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213387463937941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,0.0,9.17,2.990531412678177,9.17,1.9414502072257558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439485825088768,0.2526340544615137,3.549356362130512,9.17,3.2711677276414823,5.611476624727052,0.179878143862505,0.697898975326806,3.2550108865684457,1.456133207556116,0.16890375562366297,0.0,0.0,0.3561582564083882,23.241032449841434,0.6231383142771602,0.0,0.078761795466,0.04199198095360001,0.9927502758421488,0.3019919367695,3.7573000000000003,0.6854999999999999,2.704,0.012,0.0,2.5562000000000005,0.2564,3.5197,0.0829,0.30549999999999994,4.588296306691774
