,WA,OR,CA,NV,ID,MT,WY,UT,AZ,NM,CO
2050-01-17 00:00:00,17303.984433,8420.117999,33342.130722,5243.720011,4022.285424,2735.9529505600003,3336.1228729,5003.4896189,10775.4413825,2467.668113,9042.173115
2050-01-17 01:00:00,17007.58314,8250.557046,32069.940666,5215.7384950000005,3959.815618,2674.66117421,3344.7964524999998,4843.05249,10665.6263416,2391.941365,9081.820605
2050-01-17 02:00:00,16989.742935,8235.284900999999,31425.880745,5237.621575,3941.425826,2666.55824098,3455.3559643,4809.0446501,10646.465835399997,2376.510178,9295.867760000001
2050-01-17 03:00:00,17232.395934000004,8330.737651000001,31500.395202,5266.767331999999,3977.270552,2690.4202235700004,3451.1608394,4820.8695202,10780.895201199999,2383.611076,9327.84843
2050-01-17 04:00:00,18056.374287,8738.876138,32572.016256000003,5400.163188,4094.67236,2725.34485196,3477.780947200001,4879.6695744,11201.0758049,2435.79238,9516.77717
2050-01-17 05:00:00,19641.894567000003,9596.94378,35438.357602,5647.558131000001,4355.826263,2816.1702872399997,3523.0019116000003,5089.883748,12146.197952399998,2616.8316,9977.89835
2050-01-17 06:00:00,21689.972149999998,10733.456552,40085.040537,5976.3027,4808.34028,3051.3666200000002,3610.9957600000002,5555.463312000001,13289.638417,2933.05515,10671.69203
2050-01-17 07:00:00,22836.729910000002,11345.890255999999,42617.725270999996,5938.85794,5172.9033,3319.8501776000003,3702.443662,6038.679446,13664.106011,3038.92884,10732.0069
2050-01-17 08:00:00,22871.161920000002,11286.019896,42924.569972000005,5818.93853,5169.60971,3366.8210099,3746.152131,6184.014608,13016.694618,2985.60248,10763.35238
2050-01-17 09:00:00,22726.483569999997,11247.772273999999,42678.243004,5737.79595,5073.412,3325.6551985,3683.9159449999997,6134.2655460000005,12480.600769000002,2930.17571,10667.892179999999
2050-01-17 10:00:00,22367.99042,11134.788656,42270.764418000006,5675.76552,5005.10745,3307.6305101,3658.7302039999995,6093.837256,12039.537576000002,2886.8014,10523.63885
2050-01-17 11:00:00,22075.42649,11003.965661,41627.427288000006,5597.24332,4917.51741,3240.0786282999998,3614.4451419999996,6024.198523000001,11697.103061,2854.57663,10319.07658
2050-01-17 12:00:00,21849.4029,10868.238177000001,40874.829955,5500.0162,4817.55998,3221.1386529,3584.041409,5926.122283,11502.173616,2815.04707,10210.43609
2050-01-17 13:00:00,21601.5701,10762.098313999999,40429.67692399999,5407.70415,4729.30221,3178.9965147999997,3597.372276,5865.892229,11284.068136000002,2754.6163300000003,10170.33995
2050-01-17 14:00:00,21372.817670000004,10678.416596,39984.997073,5323.78682,4663.84253,3159.4207466999997,3639.6129149999997,5813.902735,11066.725468,2765.2929400000007,10213.77036
2050-01-17 15:00:00,21392.954530000003,10715.510896,39823.29264100001,5319.84274,4632.92194,3164.4647221000005,3651.833141,5747.486334,10996.972619,2746.03195,10353.85184
2050-01-17 16:00:00,22082.615400000002,10994.695065,40852.562152000006,5596.517879999999,4696.535440000001,3209.5119959999997,3693.93982,5757.02272,11135.697519000001,2782.39707,10727.94516
2050-01-17 17:00:00,23289.84213,11495.311744,45401.67834300001,6189.78396,4898.720787,3323.5495634999997,3751.114396,5958.607061000001,11785.793581999998,3031.08396,11488.84364
2050-01-17 18:00:00,23166.2345,11420.430476,46955.525139000005,6294.05474,5019.225949000001,3418.0040874,3814.924205,6160.031945,12691.106799999998,3244.09238,11673.71247
2050-01-17 19:00:00,22512.10766,11126.421311,46464.244311999995,6306.25388,4924.444038,3397.2265212,3785.3567479999997,6107.15407,12719.488583,3234.48843,11490.57385
2050-01-17 20:00:00,21824.542181,10765.501952,45219.75597,6180.0794000000005,4808.474211,3303.4994362099997,3745.3270427999996,6025.905514,12617.57133,3229.60842,11227.24847
2050-01-17 21:00:00,20760.214402000005,10153.809759,42617.537326,5990.09714,4613.8994,3192.52669293,3661.4821294000003,5846.3102,12436.419271999997,3094.74894,10696.3294
2050-01-17 22:00:00,19270.820925,9343.445792999999,38953.618914000006,5711.511286,4289.462992000001,3022.61403779,3513.970276,5495.7626,11707.538395699998,2852.42691,9981.13329
2050-01-17 23:00:00,18062.903173,8693.73976,35707.559004,5444.421086,3995.7344770000004,2826.95308102,3349.3637225,5096.5083988999995,11007.7930227,2619.93539,9479.45547
2050-01-18 00:00:00,17370.11652,8298.779546,33403.658783,5233.655834,3825.059254,2709.60102191,3230.614861,4784.0856938,10721.0692928,2494.837963,9206.976356
2050-01-18 01:00:00,17171.853051,8107.623646,32103.722829,5166.0731,3743.064736,2653.1344322699997,3262.0010087,4688.432692,10592.4413097,2441.901819,9177.714153
2050-01-18 02:00:00,17223.811457,8110.633954,31585.178251999998,5138.516998000001,3700.337156,2650.82304144,3331.8977019999993,4611.049111400001,10621.887698499999,2423.588008,9286.195450000001
2050-01-18 03:00:00,17587.173197,8240.52319,31633.634544,5171.010505,3696.882154,2680.20316253,3325.4509688,4617.938920400001,10828.3066552,2437.46577,9250.27662
2050-01-18 04:00:00,18430.778795000002,8613.140137000002,32692.548513,5301.349918,3788.9962300000007,2721.82266285,3333.3483447999997,4686.4897192,11311.0393111,2505.7289100000003,9384.27216
2050-01-18 05:00:00,19875.141424999998,9340.091764,35499.631435999996,5541.055119000001,4039.624841,2832.98895104,3382.3328854,4859.982403,12308.4467754,2702.2833600000004,9799.07601
2050-01-18 06:00:00,21686.771780000003,10379.522479,40183.20299,5848.31092,4443.0536,3059.5954661999995,3450.4107940000004,5251.206700000001,13730.626062,3012.9439,10361.22982
2050-01-18 07:00:00,22720.278729999998,10933.861888999998,42688.275083,5737.71074,4769.15775,3275.1215120000006,3546.6564500000004,5735.417165,14172.322860000002,3105.04981,10548.96375
2050-01-18 08:00:00,22968.669869999998,10971.014734,42813.478614,5602.91203,4801.844209999999,3328.7354721,3600.167599,5899.310107,13460.767815,3030.01482,10533.64775
2050-01-18 09:00:00,23155.79569,10896.043279000001,42450.57829899999,5523.70391,4764.73258,3328.1630004999997,3620.392513,5885.779026,12693.285269000002,2959.48317,10554.12413
2050-01-18 10:00:00,23218.359089999998,10798.347719,42136.340465,5469.646680000001,4774.20691,3317.3482529999997,3584.374457,5863.655169,12202.032445,2909.59596,10367.239710000002
2050-01-18 11:00:00,23005.51506,10693.218669,41642.461836,5415.28236,4756.001679999999,3292.2205305999996,3523.601957,5745.522209999999,11767.990617,2853.18546,10284.79795
2050-01-18 12:00:00,22799.503,10625.385364999998,40917.175985,5335.24341,4691.32071,3258.9536833,3520.9502899999998,5696.686156000002,11449.267797999999,2791.9942,10237.83363
2050-01-18 13:00:00,22464.45241,10446.628756,40572.553734999994,5298.18687,4667.152610000001,3240.2947015999994,3501.7320630000004,5744.579357,11205.249027,2753.32433,10092.1459
2050-01-18 14:00:00,22263.07502,10355.507212,40165.76717300001,5229.74988,4628.15831,3213.6588454999996,3567.432025,5715.336759,11036.219845,2717.8364100000003,10176.29391
2050-01-18 15:00:00,22294.33432,10385.401534,40161.691631,5242.32922,4614.65676,3228.7370247999997,3609.9728,5727.578748,10993.534396000001,2703.5683,10153.74151
2050-01-18 16:00:00,22891.79093,10660.089576,40791.00315100001,5483.805990000001,4726.95489,3272.3722411,3646.4415070000005,5779.651717000002,11118.652568999998,2736.67199,10333.11821
2050-01-18 17:00:00,23866.967669999998,11023.398269000001,44684.741173,6034.92273,4916.739018,3367.9938732999994,3687.5739540000004,5929.055576,11738.404905999998,2988.80172,11004.367119999999
2050-01-18 18:00:00,23380.24466,10901.074273999999,46323.663212,6111.913860000001,4951.819353,3452.2179,3706.6808300000002,5999.503786,12892.138284999999,3192.10718,11132.319699999998
2050-01-18 19:00:00,22713.34575,10667.106976000001,45719.853938,6073.66148,4836.950587,3402.1345542,3662.313797,5918.531835999999,12983.07466,3172.96001,10894.90264
2050-01-18 20:00:00,22005.624873999997,10307.446275000002,44583.85649299999,5990.3985,4700.07121,3316.38324833,3617.8140387000003,5868.751117,12823.759199,3130.54257,10573.876250000001
2050-01-18 21:00:00,20800.530557000002,9702.364606000001,42219.991444,5782.04677,4473.995771,3198.3705335000004,3529.1622371,5683.307511999999,12565.198682,3031.9789100000007,10098.113829999998
2050-01-18 22:00:00,19345.825974000003,8943.059971,38631.463195,5547.51305,4142.473501,3027.35117258,3386.0864200999995,5343.845588,11913.583735299999,2786.23903,9388.41078
2050-01-18 23:00:00,18108.853178,8258.125248,35275.19407,5288.308884,3850.580752,2838.1717448400004,3233.9067373,4972.1746029999995,11189.141519000003,2576.55389,8892.917990000002
2050-01-19 00:00:00,17524.525691,7877.666270000001,33075.23364,5132.323314,3675.939407,2708.02136902,3159.9118958999998,4709.9816712,11088.2007135,2454.691815,8578.39765
2050-01-19 01:00:00,17358.309541,7713.652864,31830.210641,5028.963803000001,3589.463339,2654.3013236399997,3147.6775866999997,4568.9073851,11022.2567287,2402.114081,8483.26405
