,WA,OR,CA,NV,ID,MT,WY,UT,AZ,NM,CO
2050-01-01 00:00:00,15768.172859,7772.799921000002,32606.357862999997,5301.35455,3887.6592739999996,2467.15174448,3080.3577078,4599.08356,10527.2877073,2527.37465,9023.03688
2050-01-01 01:00:00,15331.070136999999,7523.3041029999995,31095.197022,5213.02386,3659.379241,2385.16819395,3109.6024872999997,4514.3749152,10528.3393056,2462.30384,8835.71629
2050-01-01 02:00:00,15005.591969,7365.22653,29967.743079,5135.56554,3586.5170340000004,2364.5833812200003,3217.9388741000002,4410.628967600001,10386.8062151,2412.42927,8960.91847
2050-01-01 03:00:00,14872.159882999998,7296.038592000001,29213.889715999998,5094.47378,3559.692038,2341.56556307,3185.3488206,4361.8386470000005,10363.6208342,2363.6109,8881.09791
2050-01-01 04:00:00,15009.541662,7362.4452329999995,28976.781248999996,5106.857286,3560.373262,2337.4149240700003,3158.519802,4334.280384,10425.599307100001,2369.020853,8861.555297
2050-01-01 05:00:00,15462.184478000001,7597.6401097,29281.12889,5156.89383,3632.944115,2371.11919238,3140.9562889999997,4377.608630000001,10617.855181,2411.14889,8878.662
2050-01-01 06:00:00,16170.05169,7939.828799999999,29944.964671,5134.67122,3756.8492799999995,2433.4408744999996,3133.325976,4501.601532,10967.217702,2477.40554,9029.49008
2050-01-01 07:00:00,16900.31802,8277.403208,30061.325425999996,5022.25576,3891.25674,2521.8134938,3099.050518,4633.376018,11156.228619,2504.29767,8972.851200000001
2050-01-01 08:00:00,17463.682900000003,8577.331497000001,30985.013574,5008.77368,4024.5658399999998,2612.1918149999997,3155.056279,4774.527016,11246.456361,2531.52293,9096.958770000001
2050-01-01 09:00:00,17824.89956,8781.891271,31849.718857,5041.63421,4067.3412500000004,2703.1935900000003,3174.5335999999998,4869.7147970000005,11052.275179,2559.37843,9157.40643
2050-01-01 10:00:00,17783.678079999998,8779.398847,32636.379294000002,5063.6618,4029.9299699999997,2729.563174,3190.7151429999994,4937.91814,10911.89661,2561.28959,9170.30716
2050-01-01 11:00:00,17513.68386,8691.702357,32904.1652,5039.45934,3973.47331,2714.7225445000004,3151.3607429999997,4877.6618849999995,10813.124373,2552.00131,9152.99345
2050-01-01 12:00:00,17277.54681,8579.758243999999,32914.359013,4996.10131,3897.76826,2676.2475713000003,3152.87288,4851.734881,10670.838477999998,2505.0143,9179.28076
2050-01-01 13:00:00,16947.345409999998,8453.258111000003,32817.107905000004,4945.20341,3815.48545,2633.2481358,3150.289362,4790.406437,10472.035146999999,2474.5681,9138.98489
2050-01-01 14:00:00,16635.47318,8346.31313,32741.377099999998,4904.09447,3741.29746,2594.7370790000004,3154.9323210000002,4691.189459,10375.755185,2443.4384,9158.06125
2050-01-01 15:00:00,16697.2623,8358.227052,33006.741734,4951.9831,3729.1789000000003,2577.1614950000003,3117.30183,4640.651837,10314.435529,2435.9295,9193.37988
2050-01-01 16:00:00,17856.070789999998,8913.801763,34382.795496,5265.44563,3848.21927,2624.4972425000005,3177.6718759999994,4713.4948349999995,10512.135251000002,2526.5047,9581.83062
2050-01-01 17:00:00,19097.56721,9589.35136,39289.634891,5803.13236,4193.973187,2804.2791947000005,3326.600472,5074.499531,11245.818862,2891.23524,10508.057519999998
